trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
0,48,5,27.146172766217735,30.16241418468637,50.0
0,49,2,7.374614358049346,8.194015953388162,25.0
0,50,6,29.74232405095379,33.04702672328199,50.0
0,51,3,23.25303440749363,25.836704897215142,50.0
0,52,1,3.8761795103691705,4.306866122632411,25.0
0,53,5,37.71025221932336,41.90028024369262,50.0
0,54,1,6.31256584546862,7.013962050520688,25.0
0,55,4,26.112230564421285,29.01358951602365,50.0
0,56,1,8.640572951690299,9.60063661298922,25.0
0,57,2,22.068363079933683,24.520403422148537,25.0
0,58,4,15.743840273869257,17.493155859854728,25.0
0,59,4,22.067170919510225,24.519078799455805,25.0
0,60,3,13.703170765791835,15.225745295324261,25.0
0,61,2,8.293851766365918,9.215390851517688,25.0
0,62,1,13.324692150026028,14.80521350002892,25.0
0,63,3,12.67045424245503,14.078282491616699,25.0
0,64,2,15.957387634420478,17.73043070491164,25.0
0,65,6,33.82920284414955,37.58800316016617,50.0
0,66,3,27.44498226876688,30.49442474307431,50.0
0,67,4,40.61530873954101,45.12812082171223,50.0
0,68,4,35.770156132637226,39.744617925152475,50.0
0,69,6,30.48716315687857,33.87462572986507,50.0
0,70,5,19.658159078892098,21.842398976546775,25.0
0,71,4,17.290799849559757,19.211999832844175,25.0
0,72,3,20.85847298302452,23.176081092249465,25.0
0,73,6,33.590784510241704,37.32309390026856,50.0
0,74,5,55.33543649464296,61.483818327381066,75.0
0,75,5,18.22756770911777,20.252853010130856,25.0
0,76,4,27.345342569102495,30.38371396566944,50.0
0,77,1,2.7704182129000925,3.0782424587778805,25.0
0,78,3,17.476863547561635,19.418737275068484,25.0
0,79,5,48.21408635977869,53.57120706642077,75.0
0,80,5,17.054421339679124,18.949357044087915,25.0
0,81,5,30.923806162177712,34.359784624641904,50.0
0,82,2,10.375486837584937,11.528318708427708,25.0
0,83,2,11.953000771154919,13.28111196794991,25.0
0,84,6,28.38349197622979,31.53721330692199,50.0
1,1,3,16.734331737459602,18.59370193051067,25.0
1,2,3,15.021809405211433,16.690899339123813,25.0
1,3,6,27.813598197361355,30.90399799706817,50.0
1,4,5,38.35858019023978,42.62064465582198,50.0
1,5,2,10.448497321509738,11.609441468344153,25.0
1,6,3,16.87275380010787,18.747504222342076,25.0
1,7,4,29.23578601655508,32.484206685061196,50.0
1,8,6,34.64907100405801,38.49896778228668,50.0
1,9,4,14.704684808001172,16.33853867555686,25.0
1,10,2,12.021022622292156,13.35669180254684,25.0
1,11,6,22.681382440217845,25.201536044686495,50.0
1,12,4,19.145075647169456,21.27230627463273,25.0
1,13,4,15.732030804517926,17.48003422724214,25.0
1,14,4,20.377118536111375,22.641242817901528,25.0
1,15,6,31.656532241206058,35.173924712451175,50.0
1,16,3,27.58445127497582,30.649390305528687,50.0
1,17,6,24.68678262524677,27.42975847249641,50.0
1,18,4,16.721671369365936,18.57963485485104,25.0
1,19,6,38.67735942754068,42.97484380837853,50.0
1,20,2,16.665984947434644,18.51776105270516,25.0
1,21,6,28.017952179465688,31.131057977184096,50.0
1,22,6,17.604898295804876,19.560998106449862,25.0
1,23,4,23.460316301871355,26.067018113190393,50.0
1,24,5,40.845851203166305,45.38427911462923,50.0
1,25,5,18.820606665263245,20.911785183625828,25.0
1,26,4,43.17597903033732,47.97331003370813,50.0
1,27,6,21.10390134573828,23.448779273042533,25.0
1,28,6,17.223347878073085,19.137053197858982,25.0
1,29,2,10.910655522203186,12.122950580225762,25.0
1,30,3,11.162523095057265,12.402803438952517,25.0
1,31,5,20.650015912572847,22.944462125080943,25.0
1,32,6,24.223342211751614,26.914824679724013,50.0
1,33,6,42.43798591887473,47.15331768763859,50.0
1,34,1,1.535114263743383,1.7056825152704256,25.0
1,35,5,21.601462482234695,24.00162498026077,25.0
1,36,6,34.66458947432369,38.516210527026324,50.0
1,37,1,6.008367100749216,6.675963445276906,25.0
1,38,5,27.125083857199364,30.13898206355485,50.0
1,39,3,18.003842144558323,20.004269049509247,25.0
1,40,4,26.165100707838434,29.072334119820482,50.0
1,41,6,25.077285282441053,27.863650313823392,50.0
1,42,3,15.074337962679216,16.749264402976905,25.0
1,43,2,10.326333299465597,11.473703666072886,25.0
1,44,2,17.087806828802037,18.986452032002262,25.0
1,45,2,8.004455686262338,8.893839651402597,25.0
1,46,6,36.60428836703055,40.67143151892283,50.0
1,47,2,7.653697137867424,8.504107930963805,25.0
1,48,2,24.227450024238777,26.919388915820864,50.0
1,49,4,21.408896402841975,23.787662669824417,25.0
1,50,6,29.658719769009437,32.95413307667715,50.0
1,51,6,25.807036724767958,28.674485249742176,50.0
1,52,1,4.483162407840944,4.981291564267716,25.0
1,53,1,5.683775291035037,6.315305878927818,25.0
1,54,5,39.51601440696169,43.90668267440187,50.0
1,55,5,35.55087668301186,39.500974092235396,50.0
1,56,6,34.17810267284878,37.975669636498644,50.0
1,57,2,6.165739220614158,6.850821356237954,25.0
1,58,2,20.51215945711997,22.791288285688857,25.0
1,59,6,45.76126259918874,50.84584733243193,75.0
1,60,6,33.0074955828359,36.674995092039886,50.0
1,61,4,47.47751694127298,52.752796601414424,75.0
1,62,3,28.73108975735415,31.923433063726833,50.0
1,63,5,12.72555971815479,14.139510797949766,25.0
1,64,1,2.9616659980044218,3.2907399977826906,25.0
1,65,4,27.54146728171711,30.60163031301901,50.0
1,66,3,23.51647040677952,26.129411563088354,50.0
1,67,6,41.65254376387662,46.280604182085135,50.0
1,68,6,37.806708947111396,42.00745438567933,50.0
1,69,3,17.777355783009707,19.75261753667745,25.0
1,70,1,3.458231192854998,3.8424791031722196,25.0
1,71,6,38.46647328400819,42.740525871120205,50.0
1,72,5,17.944260923238517,19.93806769248724,25.0
1,73,2,20.739637093423738,23.044041214915264,25.0
1,74,1,7.5308698478167795,8.367633164240866,25.0
1,75,3,31.872019800892552,35.413355334325054,50.0
1,76,3,9.185184602263021,10.205760669181135,25.0
2,1,3,25.17703375706405,27.974481952293388,50.0
2,2,4,23.786332904313422,26.429258782570468,50.0
2,3,2,13.861173747249563,15.401304163610625,25.0
2,4,6,14.045741275332098,15.606379194813442,25.0
2,5,2,13.922255320034802,15.469172577816446,25.0
2,6,6,27.06224371691018,30.069159685455755,50.0
2,7,6,30.867694398344575,34.29743822038286,50.0
2,8,1,9.774189283399112,10.860210314887903,25.0
2,9,5,31.04246827083687,34.49163141204097,50.0
2,10,3,21.306659278179215,23.67406586464357,25.0
2,11,4,27.719483452146687,30.799426057940764,50.0
2,12,2,15.96850732365392,17.742785915171023,25.0
2,13,3,22.780212886017402,25.311347651130447,50.0
2,14,5,25.529430141957842,28.366033491064268,50.0
2,15,4,9.733852810381002,10.815392011534447,25.0
2,16,3,20.511371774462308,22.7904130827359,25.0
2,17,5,21.955217329387615,24.394685921541793,25.0
2,18,3,17.95633289623439,19.951480995815988,25.0
2,19,5,24.74447847106367,27.49386496784852,50.0
2,20,5,27.053054187519145,30.05894909724349,50.0
2,21,6,30.973922407699924,34.4154693418888,50.0
2,22,4,44.98095561362989,49.978839570699876,50.0
2,23,5,21.020923932652398,23.356582147391553,25.0
2,24,5,34.9013040452511,38.779226716945665,50.0
2,25,5,19.83804810052723,22.04227566725248,25.0
2,26,3,19.78655914653965,21.98506571837739,25.0
2,27,2,13.090599540152605,14.54511060016956,25.0
2,28,4,27.850250609215394,30.944722899128216,50.0
2,29,3,30.0628946395005,33.40321626611166,50.0
2,30,2,6.401490781414927,7.112767534905474,25.0
2,31,2,10.908514548710926,12.120571720789917,25.0
2,32,5,29.421594407016123,32.69066045224014,50.0
2,33,4,33.39189612659817,37.102106807331296,50.0
2,34,6,19.03797023720054,21.153300263556154,25.0
2,35,4,24.485375356136974,27.20597261792997,50.0
2,36,2,13.339111305113267,14.821234783459186,25.0
2,37,6,35.348085107688476,39.27565011965386,50.0
2,38,3,31.166129494222538,34.629032771358375,50.0
2,39,1,9.64978873959041,10.721987488433788,25.0
2,40,1,17.91756784755606,19.908408719506735,25.0
2,41,4,40.006232619061954,44.4513695767355,50.0
2,42,1,4.2294528237208135,4.69939202635646,25.0
2,43,5,14.975591559813006,16.639546177570008,25.0
2,44,1,8.443905459775033,9.382117177527814,25.0
2,45,3,12.163911181637506,13.515456868486117,25.0
2,46,4,18.6517951525027,20.72421683611411,25.0
2,47,1,13.301094773646827,14.77899419294092,25.0
2,48,5,21.26695344622388,23.629948273582087,25.0
2,49,1,2.7076842829550456,3.0085380921722726,25.0
2,50,1,20.820594078402564,23.133993420447293,25.0
2,51,1,2.561184035306594,2.845760039229549,25.0
2,52,6,42.05660451596714,46.729560573296816,50.0
2,53,3,29.486916553384937,32.76324061487215,50.0
2,54,3,7.884226776242046,8.760251973602273,25.0
2,55,2,17.574533506830846,19.527259452034272,25.0
2,56,6,27.32455813668298,30.360620151869977,50.0
2,57,4,19.756724642533726,21.951916269481917,25.0
2,58,6,46.721193983871785,51.91243775985754,75.0
2,59,6,29.561728358454037,32.84636484272671,50.0
2,60,6,28.393334861203517,31.548149845781683,50.0
2,61,5,23.49292492706562,26.103249918961797,50.0
2,62,3,25.984571561279264,28.87174617919918,50.0
2,63,3,18.44901587149832,20.498906523887023,25.0
2,64,1,5.95079700000429,6.611996666671432,25.0
2,65,5,20.930509219593326,23.256121355103694,25.0
2,66,4,28.806260709848193,32.00695634427577,50.0
2,67,6,18.939494778483056,21.043883087203394,25.0
2,68,3,20.35264967839887,22.614055198220964,25.0
2,69,1,25.543165332529686,28.381294813921873,50.0
2,70,1,6.6077258637388185,7.341917626376465,25.0
2,71,5,23.469655688044103,26.07739520893789,50.0
2,72,6,25.76859874212199,28.631776380135545,50.0
2,73,3,16.33156116886405,18.146179076515608,25.0
2,74,1,5.993373553899687,6.6593039487774295,25.0
2,75,1,3.3312727494567134,3.7014141660630147,25.0
2,76,4,21.75329419450007,24.170326882777857,25.0
2,77,5,26.11416947673587,29.015743863039855,50.0
2,78,2,7.029794777505598,7.810883086117331,25.0
2,79,2,19.381696942388764,21.535218824876406,25.0
2,80,3,36.296975920864256,40.32997324540473,50.0
2,81,5,28.02917343559215,31.14352603954683,50.0
2,82,3,14.662933647910826,16.292148497678696,25.0
2,83,4,21.20198416725662,23.55776018584069,25.0
2,84,4,25.1184556614996,27.909395179443997,50.0
2,85,4,26.321486812944165,29.246096458826848,50.0
3,1,3,30.284728534465238,33.64969837162804,50.0
3,2,4,10.524035016212867,11.693372240236519,25.0
3,3,3,16.085808099078786,17.87312011008754,25.0
3,4,3,20.388694014360027,22.65410446040003,25.0
3,5,2,7.92425030602231,8.804722562247012,25.0
3,6,3,10.913138527862426,12.125709475402696,25.0
3,7,4,23.117977816133816,25.686642017926463,50.0
3,8,3,16.7513170490348,18.612574498927554,25.0
3,9,2,18.160535130926366,20.17837236769596,25.0
3,10,6,32.522257760544996,36.13584195616111,50.0
3,11,2,8.140926712200306,9.045474124667006,25.0
3,12,1,10.229599523023072,11.366221692247858,25.0
3,13,3,30.761883217816646,34.179870242018495,50.0
3,14,6,39.77032550254339,44.189250558381545,50.0
3,15,4,34.976420460435676,38.862689400484086,50.0
3,16,2,18.36386132106353,20.404290356737256,25.0
3,17,6,26.019185645407667,28.910206272675186,50.0
3,18,5,27.347754569423877,30.386393966026528,50.0
3,19,6,18.257303211970576,20.285892457745085,25.0
3,20,2,11.691678913181857,12.990754347979841,25.0
3,21,3,14.616776399457212,16.240862666063567,25.0
3,22,3,15.426155280807183,17.140172534230203,25.0
3,23,6,36.705710171705796,40.784122413006436,50.0
3,24,5,66.04795712121212,73.38661902356903,75.0
3,25,2,9.60810932145067,10.675677023834076,25.0
3,26,6,45.32570488160406,50.3618943128934,75.0
3,27,2,11.729296076659189,13.032551196287987,25.0
3,28,3,28.010724702722413,31.123027447469347,50.0
3,29,2,17.455882942646262,19.39542549182918,25.0
3,30,4,17.321824379234027,19.24647153248225,25.0
3,31,1,8.071326237398283,8.96814026377587,25.0
3,32,3,15.905030828200625,17.67225647577847,25.0
3,33,6,28.951765533880234,32.168628370978034,50.0
3,34,2,43.259523887963404,48.06613765329267,50.0
3,35,3,25.734134737291576,28.593483041435086,50.0
3,36,6,23.814566858281903,26.460629842535447,50.0
3,37,3,30.999242649838603,34.443602944265116,50.0
3,38,6,29.57110143308101,32.85677937009001,50.0
3,39,4,20.950251482669977,23.27805720296664,25.0
3,40,6,24.129278185148593,26.810309094609547,50.0
3,41,6,35.03247094476153,38.924967716401696,50.0
3,42,6,21.343557956730162,23.715064396366845,25.0
3,43,4,27.670802020327606,30.745335578141784,50.0
3,44,6,39.544554464179036,43.93839384908782,50.0
3,45,5,31.26271890584132,34.73635433982369,50.0
3,46,4,16.85085393036963,18.723171033744034,25.0
3,47,1,7.274610915509813,8.082901017233125,25.0
3,48,2,15.312933022387389,17.014370024874875,25.0
3,49,3,17.282580180858712,19.20286686762079,25.0
3,50,3,12.3618257292917,13.735361921435222,25.0
3,51,5,37.18683934144597,41.318710379384406,50.0
3,52,2,10.777330669439332,11.974811854932591,25.0
3,53,6,26.6856532999652,29.65072588885022,50.0
3,54,2,14.25815506861924,15.842394520688044,25.0
3,55,4,23.797405583573845,26.441561759526493,50.0
3,56,5,24.46319795458061,27.18133106064512,50.0
3,57,2,6.812509337638836,7.569454819598707,25.0
3,58,6,40.773054631631055,45.303394035145615,50.0
3,59,4,17.521921238538617,19.46880137615402,25.0
3,60,4,16.609578684142573,18.45508742682508,25.0
3,61,2,18.203956277105647,20.22661808567294,25.0
3,62,5,19.44480803914345,21.605342265714942,25.0
3,63,2,7.1718795917525595,7.968755101947288,25.0
3,64,2,12.60498587423427,14.0055398602603,25.0
3,65,1,15.469636209065564,17.188484676739517,25.0
3,66,6,81.36238061248837,90.40264512498707,
3,67,2,7.116112039306456,7.906791154784951,25.0
3,68,4,22.833359153722807,25.370399059692005,50.0
3,69,5,16.64818815718608,18.497986841317868,25.0
3,70,4,24.995276277994805,27.772529197772005,50.0
3,71,4,17.758626981895453,19.731807757661613,25.0
3,72,6,56.02465455887372,62.24961617652635,75.0
3,73,2,11.724169675231817,13.02685519470202,25.0
3,74,2,23.16318553216115,25.736872813512388,50.0
3,75,4,32.82704139903492,36.47449044337213,50.0
3,76,2,20.367188801774184,22.63020977974909,25.0
3,77,5,10.268415603298028,11.409350670331142,25.0
3,78,4,47.34171344732624,52.60190383036249,75.0
3,79,5,42.1559075645992,46.83989729399911,50.0
3,80,5,22.89127799725056,25.434753330278397,50.0
3,81,4,23.585858005394172,26.20650889488241,50.0
3,82,1,12.184125778368546,13.537917531520607,25.0
4,1,2,9.85606257805107,10.951180642278967,25.0
4,2,5,14.36016704887191,15.955741165413233,25.0
4,3,3,14.27640956109807,15.862677290108966,25.0
4,4,3,27.98825178772054,31.09805754191171,50.0
4,5,4,15.140066948853052,16.822296609836723,25.0
4,6,4,19.47315123101184,21.63683470112427,25.0
4,7,6,20.5705572344604,22.856174704955997,25.0
4,8,4,25.355165353769173,28.172405948632413,50.0
4,9,3,28.444444009366748,31.604937788185275,50.0
4,10,2,26.692510996819475,29.65834555202164,50.0
4,11,5,20.46518186782185,22.7390909642465,25.0
4,12,1,11.982681027944475,13.314090031049416,25.0
4,13,5,19.189081241160352,21.32120137906706,25.0
4,14,6,23.93094503127921,26.58993892364357,50.0
4,15,2,11.643749553862147,12.937499504291274,25.0
4,16,5,21.610091025692736,24.011212250769706,25.0
4,17,4,19.6191104581147,21.799011620127445,25.0
4,18,5,42.02947654590155,46.699418384335054,50.0
4,19,5,24.539426557481427,27.266029508312695,50.0
4,20,4,20.44601640740816,22.717796008231286,25.0
4,21,2,16.619056769368747,18.46561863263194,25.0
4,22,5,16.785557164799076,18.650619071998975,25.0
4,23,6,18.789831054680228,20.877590060755807,25.0
4,24,6,25.63937765384647,28.488197393162743,50.0
4,25,1,13.324692150026028,14.80521350002892,25.0
4,26,2,38.29433375760646,42.549259730673846,50.0
4,27,1,13.7383100421464,15.264788935718222,25.0
4,28,5,39.063309289508275,43.403676988342525,50.0
4,29,4,17.417525539130356,19.352806154589285,25.0
4,30,6,40.01159868134999,44.457331868166655,50.0
4,31,2,15.580372201171924,17.311524667968804,25.0
4,32,6,24.106974927420854,26.78552769713428,50.0
4,33,4,23.759837881853965,26.399819868726627,50.0
4,34,5,34.26425094813506,38.071389942372285,50.0
4,35,2,8.708664611892969,9.67629401321441,25.0
4,36,4,30.052096856245672,33.39121872916186,50.0
4,37,6,29.404786446350894,32.67198494038988,50.0
4,38,5,20.45790581877842,22.731006465309356,25.0
4,39,3,25.378596080849523,28.1984400898328,50.0
4,40,3,20.39413520444724,22.6601502271636,25.0
4,41,1,9.337507810831324,10.375008678701471,25.0
4,42,5,27.047144433900186,30.05238270433354,50.0
4,43,2,25.03835971340782,27.820399681564247,50.0
4,44,6,41.59919559945348,46.2213284438372,50.0
4,45,1,21.35216833062156,23.7246314784684,25.0
4,46,5,18.78688789228556,20.874319880317287,25.0
4,47,6,38.7485383324605,43.053931480511665,50.0
4,48,5,25.383881754792096,28.204313060880107,50.0
4,49,5,21.96614121568868,24.40682357298742,25.0
4,50,6,52.66829154245182,58.52032393605757,75.0
4,51,2,8.9414512838289,9.934945870921,25.0
4,52,2,10.747409646637855,11.941566274042062,25.0
4,53,2,14.06566926318082,15.628521403534243,25.0
4,54,5,26.69669990763343,29.662999897370476,50.0
4,55,5,13.912796419024854,15.458662687805393,25.0
4,56,4,34.09871977574776,37.887466417497514,50.0
4,57,5,30.653110561419727,34.059011734910804,50.0
4,58,6,51.48735346698446,57.20817051887162,75.0
4,59,3,18.51997656533742,20.5777517392638,25.0
4,60,6,34.37821203413294,38.198013371258824,50.0
4,61,6,39.720670388237686,44.13407820915298,50.0
4,62,3,18.634017981633974,20.70446442403775,25.0
4,63,3,9.346393863060328,10.38488207006703,25.0
4,64,1,15.27790875759625,16.975454175106943,25.0
4,65,4,14.064851575485376,15.627612861650418,25.0
4,66,3,13.836412793891046,15.373791993212274,25.0
4,67,1,8.079723331706273,8.977470368562525,25.0
4,68,4,25.157912714928727,27.953236349920807,50.0
4,69,4,22.689202075032874,25.210224527814304,50.0
4,70,6,23.926345916523772,26.584828796137522,50.0
4,71,2,18.027659768400948,20.030733076001052,25.0
4,72,5,23.25128385198546,25.834759835539398,50.0
4,73,1,1.9700736277927198,2.1889706975474663,25.0
4,74,5,37.083127917977045,41.203475464418936,50.0
4,75,3,21.350138759194195,23.72237639910466,25.0
4,76,5,27.916094399915025,31.01788266657225,50.0
4,77,4,19.342765219291028,21.49196135476781,25.0
4,78,2,24.820822350700233,27.578691500778035,50.0
4,79,3,26.423654345515,29.35961593946111,50.0
5,1,3,17.211367224225327,19.123741360250364,25.0
5,2,2,13.141693312154157,14.601881457949062,25.0
5,3,1,6.567489809020972,7.297210898912191,25.0
5,4,6,37.357109637608474,41.50789959734275,50.0
5,5,4,17.552666049341024,19.502962277045583,25.0
5,6,6,26.73760172005726,29.708446355619177,50.0
5,7,1,7.158086617831399,7.953429575368221,25.0
5,8,6,17.91632064226303,19.907022935847813,25.0
5,9,2,8.761557636506975,9.735064040563305,25.0
5,10,5,12.85457183045941,14.282857589399343,25.0
5,11,5,16.389319164728022,18.210354627475578,25.0
5,12,2,15.346974179045954,17.052193532273282,25.0
5,13,1,5.678822839761317,6.309803155290352,25.0
5,14,1,9.588934353748016,10.654371504164462,25.0
5,15,1,6.731486043786694,7.479428937540771,25.0
5,16,4,50.851275622289904,56.50141735809989,75.0
5,17,6,73.5358048512063,81.70644983467366,
5,18,4,40.89513958900788,45.43904398778653,50.0
5,19,1,5.993373553899687,6.6593039487774295,25.0
5,20,3,16.217644686349054,18.019605207054504,25.0
5,21,1,2.322225042019162,2.5802500466879574,25.0
5,22,5,22.902656238765907,25.447395820851007,50.0
5,23,4,13.762067429898144,15.291186033220159,25.0
5,24,6,43.281414753823064,48.09046083758118,50.0
5,25,3,17.078668766979625,18.97629862997736,25.0
5,26,4,24.25884449358844,26.954271659542712,50.0
5,27,2,14.233338461988314,15.814820513320349,25.0
5,28,1,2.561184035306594,2.845760039229549,25.0
5,29,1,7.922563710971249,8.802848567745832,25.0
5,30,3,17.636208392259565,19.595787102510627,25.0
5,31,5,15.767461202456499,17.519401336062774,25.0
5,32,2,33.286799552475614,36.98533283608401,50.0
5,33,4,18.36087135846476,20.400968176071956,25.0
5,34,4,43.92049356416524,48.800548404628046,50.0
5,35,1,14.647903042355404,16.275447824839336,25.0
5,36,3,12.112218094495718,13.458020104995242,25.0
5,37,2,15.403853642897225,17.11539293655247,25.0
5,38,4,24.35511544847173,27.06123938719081,50.0
5,39,5,38.08089224873845,42.31210249859828,50.0
5,40,5,37.347158688977736,41.49684298775304,50.0
5,41,6,25.50653728266304,28.34059698073671,50.0
5,42,4,13.24536364474214,14.717070716380155,25.0
5,43,4,15.02139429897349,16.690438109970543,25.0
5,44,2,12.896320997713065,14.329245553014516,25.0
5,45,2,10.183743352821441,11.315270392023823,25.0
5,46,5,20.274884702930127,22.52764966992236,25.0
5,47,1,2.425257019847737,2.694730022053041,25.0
5,48,2,18.921907650433056,21.024341833814507,25.0
5,49,1,14.41730927906047,16.01923253228941,25.0
5,50,1,4.69147440945603,5.212749343840033,25.0
5,51,6,31.601446425385397,35.112718250428216,50.0
5,52,1,8.816579688587137,9.796199653985708,25.0
5,53,5,29.07925499382662,32.31028332647402,50.0
5,54,1,15.747205805024624,17.49689533891625,25.0
5,55,2,14.613063446519977,16.236737162799972,25.0
5,56,6,23.05895187092062,25.621057634356244,50.0
5,57,3,15.929857326953167,17.699841474392407,25.0
5,58,5,17.03851590820352,18.931684342448357,25.0
5,59,1,18.378508723913672,20.42056524879297,25.0
5,60,1,9.598992773750444,10.665547526389382,25.0
5,61,1,21.741795183553208,24.15755020394801,25.0
5,62,4,28.701316140857774,31.89035126761975,50.0
5,63,1,4.838735757935776,5.376373064373085,25.0
5,64,6,21.68493142004133,24.094368244490365,25.0
5,65,4,27.460152981238867,30.511281090265406,50.0
5,66,5,37.34589928415671,41.495443649063006,50.0
5,67,5,32.132569607962196,35.702855119957995,50.0
5,68,6,49.756691682575045,55.28521298063894,75.0
5,69,1,2.767980707590876,3.0755341195454178,25.0
5,70,2,14.282944158251022,15.869937953612245,25.0
5,71,3,11.386006121992004,12.651117913324448,25.0
5,72,6,30.19578010344563,33.55086678160626,50.0
5,73,4,16.79437779817237,18.660419775747076,25.0
5,74,3,11.882951074470522,13.203278971633914,25.0
5,75,3,14.897797209442963,16.55310801049218,25.0
5,76,1,20.546617156056676,22.829574617840752,25.0
5,77,1,9.540572670226007,10.60063630025112,25.0
5,78,4,20.637137924859534,22.930153249843926,25.0
5,79,3,20.55234245788721,22.83593606431912,25.0
5,80,4,26.318249981117752,29.242499979019723,50.0
5,81,4,21.514973468710657,23.905526076345176,25.0
5,82,2,14.694710553526582,16.32745617058509,25.0
5,83,2,16.09984767021049,17.88871963356721,25.0
5,84,2,20.971578916857588,23.301754352063988,25.0
5,85,4,22.053030136615664,24.50336681846185,25.0
5,86,4,27.997357256759695,31.108174729732994,50.0
5,87,3,40.86900564314772,45.41000627016414,50.0
5,88,3,17.775242180064723,19.750269088960803,25.0
5,89,5,14.740955542507631,16.378839491675144,25.0
5,90,2,21.462040659907387,23.84671184434154,25.0
5,91,4,21.8847878283992,24.316430920443555,25.0
5,92,6,22.89677816618963,25.44086462909959,50.0
5,93,1,13.04813912541726,14.497932361574733,25.0
5,94,5,37.69718101272949,41.88575668081054,50.0
5,95,1,3.5555391948468573,3.950599105385397,25.0
6,1,6,35.3256194675541,39.25068829728233,50.0
6,2,1,6.321295152716637,7.023661280796263,25.0
6,3,2,4.014391551600178,4.460435057333531,25.0
6,4,1,8.060027359795459,8.955585955328287,25.0
6,5,3,15.971325170676556,17.745916856307282,25.0
6,6,4,21.21455046700823,23.571722741120254,25.0
6,7,6,29.32639167556236,32.58487963951373,50.0
6,8,1,8.986323730336563,9.984804144818403,25.0
6,9,2,10.242208328428054,11.380231476031172,25.0
6,10,4,42.00828119601506,46.67586799557229,50.0
6,11,5,21.97277928195531,24.41419920217257,25.0
6,12,5,17.42128415846898,19.356982398298864,25.0
6,13,6,26.387545594612043,29.319495105124492,50.0
6,14,1,4.180688113905228,4.645209015450254,25.0
6,15,4,29.327525776886347,32.58613975209594,50.0
6,16,4,66.11014747664288,73.45571941849208,75.0
6,17,2,12.328667968956548,13.698519965507275,25.0
6,18,6,43.84587337380707,48.717637082007855,50.0
6,19,5,23.989816734771196,26.65535192752355,50.0
6,20,5,31.71009103941949,35.23343448824387,50.0
6,21,6,28.86777590897353,32.07530656552615,50.0
6,22,5,32.43544899319923,36.03938777022137,50.0
6,23,1,7.090235191302014,7.878039101446682,25.0
6,24,2,8.40254988761874,9.3361665417986,25.0
6,25,5,20.55483781584089,22.838708684267655,25.0
6,26,4,23.349577980020605,25.943975533356227,50.0
6,27,3,7.381761012540267,8.201956680600295,25.0
6,28,4,17.652819102215542,19.61424344690616,25.0
6,29,4,14.600702772505247,16.223003080561387,25.0
6,30,4,31.041936145187307,34.491040161319226,50.0
6,31,6,22.427700560759142,24.91966728973238,25.0
6,32,2,11.96301775336654,13.292241948185044,25.0
