trial,cluster_index,cluster_size_houses,cluster_peak_kw,cluster_required_kva,chosen_transformer_kva
9,2,1,2.457621312546335,2.7306903472737054,25.0
9,3,3,23.32782115439223,25.91980128265803,50.0
9,4,3,17.93259752132915,19.92510835703239,25.0
9,5,15,82.54917738610185,91.72130820677982,
9,6,14,50.84097421383202,56.48997134870224,75.0
9,7,3,20.069962800598493,22.29995866733166,25.0
9,8,10,36.82477838858635,40.91642043176261,50.0
10,1,18,35.70559244072498,39.67288048969442,50.0
10,2,14,71.68436097219903,79.64928996911003,
10,3,4,11.541160549435677,12.823511721595196,25.0
10,4,9,32.333993565133746,35.92665951681527,50.0
10,5,11,50.96113041508574,56.623478238984156,75.0
10,6,4,22.2024585216735,24.669398357414998,25.0
11,1,18,60.754061953344106,67.50451328149344,75.0
11,2,16,78.91892286309115,87.68769207010128,
11,3,2,8.706913169937756,9.674347966597507,25.0
11,4,7,44.9477407948653,49.941934216517,50.0
11,5,15,52.907190221501565,58.785766912779515,75.0
11,6,2,15.112491139067878,16.791656821186532,25.0
12,1,16,84.0855504483569,93.42838938706322,
12,2,6,24.33697215243499,27.041080169372208,50.0
12,3,17,45.89265408708562,50.99183787453957,75.0
12,4,2,22.169891153277764,24.633212392530847,25.0
12,5,16,49.17134932853049,54.6348325872561,75.0
12,6,3,17.445978088255536,19.384420098061707,25.0
13,1,2,10.978482235941577,12.19831359549064,25.0
13,2,5,37.02309474720765,41.136771941341834,50.0
13,3,16,57.10627030817502,63.4514114535278,75.0
13,4,7,30.00731840321016,33.34146489245573,50.0
13,5,1,15.239312380838353,16.932569312042613,25.0
13,6,3,13.293739880111756,14.770822089013063,25.0
13,7,16,63.45529528081965,70.50588364535517,75.0
13,8,3,13.856364773615821,15.395960859573135,25.0
13,9,7,21.573693289363945,23.970770321515495,25.0
14,1,8,79.58310794692758,88.42567549658621,
14,2,10,59.0516747962975,65.61297199588611,75.0
14,3,3,28.493261831861027,31.659179813178916,50.0
14,4,2,10.59771194374857,11.775235493053966,25.0
14,5,8,27.256172867876938,30.284636519863263,50.0
14,6,2,7.1156394614083,7.906266068231444,25.0
14,7,15,68.50498682680363,76.1166520297818,
14,8,9,28.501486258480618,31.668318064978465,50.0
14,9,3,19.98232394747802,22.202582163864466,25.0
