Time,bldg0112631/up11,bldg0112631/up00
2018-01-04 19:00:00,1.7193215416321836,0.6093110423880496
2018-01-04 20:00:00,1.4148767151644914,0.3956174974928551
2018-01-04 21:00:00,1.5241300580001256,0.406334485342485
2018-01-04 22:00:00,1.534606000195965,0.4059301652438938
2018-01-04 23:00:00,1.5599246085259442,0.4043952318063064
2018-01-05 00:00:00,1.3072473977214536,0.3818324888524777
2018-01-05 01:00:00,1.5592655777729203,0.4031149633218931
2018-01-05 02:00:00,1.2600575281144188,0.3766408798188473
2018-01-05 03:00:00,1.3847929162567978,0.5308613828526991
2018-01-05 04:00:00,1.431185888798483,0.5606101654101147
2018-01-05 05:00:00,1.4586284672992569,0.5707159761005153
2018-01-05 06:00:00,1.5481308997470775,0.6933707733429919
2018-01-05 07:00:00,1.7427245462993364,0.7181756410963094
