,Occupancy.Number of Occupants (-),Occupancy.weekday_fractions,Occupancy.weekend_fractions,Occupancy.month_multipliers,Construction.Number of Bedrooms (-),Construction.Number of Bathrooms (-),Construction.House Type,Construction.Total Floors,Construction.Indoor Floors,Construction.Conditioned Floor Area (m^2),Construction.Conditioned Volume (m^3),Construction.Ceiling Height (m),Construction.Foundation Type,Construction.First Floor Area (m^2),Construction.Attic Floor Area (m^2),Construction.Garage Floor Area (m^2),Construction.Garage Protruded Area (m^2),Construction.Indoor Floor Area (m^2),"Construction.Number of Bedrooms, Adjusted (-)",Boundaries.Exterior Wall.Interior Zone,Boundaries.Exterior Wall.Exterior Zone,Boundaries.Exterior Wall.Area (m^2),Boundaries.Exterior Wall.Azimuth (deg),Boundaries.Exterior Wall.Boundary R Value,Boundaries.Exterior Wall.Exterior Solar Absorptivity (-),Boundaries.Exterior Wall.Exterior Emissivity (-),Boundaries.Exterior Wall.Finish Type,Boundaries.Exterior Wall.Construction Type,Boundaries.Attic Wall.Interior Zone,Boundaries.Attic Wall.Exterior Zone,Boundaries.Attic Wall.Area (m^2),Boundaries.Attic Wall.Azimuth (deg),Boundaries.Attic Wall.Boundary R Value,Boundaries.Attic Wall.Exterior Solar Absorptivity (-),Boundaries.Attic Wall.Exterior Emissivity (-),Boundaries.Attic Wall.Finish Type,Boundaries.Attic Wall.Construction Type,Boundaries.Garage Attached Wall.Interior Zone,Boundaries.Garage Attached Wall.Exterior Zone,Boundaries.Garage Attached Wall.Area (m^2),Boundaries.Garage Attached Wall.Azimuth (deg),Boundaries.Garage Attached Wall.Boundary R Value,Boundaries.Garage Attached Wall.Construction Type,Boundaries.Garage Attached Wall.Finish Type,Boundaries.Garage Wall.Interior Zone,Boundaries.Garage Wall.Exterior Zone,Boundaries.Garage Wall.Area (m^2),Boundaries.Garage Wall.Azimuth (deg),Boundaries.Garage Wall.Boundary R Value,Boundaries.Garage Wall.Exterior Solar Absorptivity (-),Boundaries.Garage Wall.Exterior Emissivity (-),Boundaries.Garage Wall.Finish Type,Boundaries.Garage Wall.Construction Type,Boundaries.Foundation Wall.Interior Zone,Boundaries.Foundation Wall.Exterior Zone,Boundaries.Foundation Wall.Area (m^2),Boundaries.Foundation Wall.Azimuth (deg),Boundaries.Foundation Wall.Insulation Details,Boundaries.Foundation Wall.Height (m),Boundaries.Foundation Wall.Construction Type,Boundaries.Attic Floor.Interior Zone,Boundaries.Attic Floor.Exterior Zone,Boundaries.Attic Floor.Area (m^2),Boundaries.Attic Floor.Boundary R Value,Boundaries.Foundation Ceiling.Interior Zone,Boundaries.Foundation Ceiling.Exterior Zone,Boundaries.Foundation Ceiling.Area (m^2),Boundaries.Foundation Ceiling.Boundary R Value,Boundaries.Garage Interior Ceiling.Interior Zone,Boundaries.Garage Interior Ceiling.Exterior Zone,Boundaries.Garage Interior Ceiling.Area (m^2),Boundaries.Garage Interior Ceiling.Boundary R Value,Boundaries.Foundation Floor.Interior Zone,Boundaries.Foundation Floor.Exterior Zone,Boundaries.Foundation Floor.Area (m^2),Boundaries.Foundation Floor.Insulation Details,Boundaries.Garage Floor.Interior Zone,Boundaries.Garage Floor.Exterior Zone,Boundaries.Garage Floor.Area (m^2),Boundaries.Garage Floor.Insulation Details,Boundaries.Attic Roof.Interior Zone,Boundaries.Attic Roof.Exterior Zone,Boundaries.Attic Roof.Area (m^2),Boundaries.Attic Roof.Azimuth (deg),Boundaries.Attic Roof.Boundary R Value,Boundaries.Attic Roof.Exterior Solar Absorptivity (-),Boundaries.Attic Roof.Exterior Emissivity (-),Boundaries.Attic Roof.Finish Type,Boundaries.Attic Roof.Construction Type,Boundaries.Attic Roof.Tilt (deg),Boundaries.Attic Roof.Radiant Barrier,Boundaries.Rim Joist.Interior Zone,Boundaries.Rim Joist.Exterior Zone,Boundaries.Rim Joist.Area (m^2),Boundaries.Rim Joist.Azimuth (deg),Boundaries.Rim Joist.Boundary R Value,Boundaries.Rim Joist.Exterior Solar Absorptivity (-),Boundaries.Rim Joist.Exterior Emissivity (-),Boundaries.Rim Joist.Finish Type,Boundaries.Window.Interior Zone,Boundaries.Window.Exterior Zone,Boundaries.Window.Area (m^2),Boundaries.Window.Azimuth (deg),Boundaries.Window.U Factor (W/m^2-K),Boundaries.Window.SHGC (-),Boundaries.Window.Shading Fraction (-),Boundaries.Door.Interior Zone,Boundaries.Door.Exterior Zone,Boundaries.Door.Area (m^2),Boundaries.Door.Azimuth (deg),Boundaries.Door.Boundary R Value,Boundaries.Interior Wall.Area (m^2),Boundaries.Interior Wall.Interior Zone,Boundaries.Interior Wall.Exterior Zone,Boundaries.Interior Wall.Insulation Level,Boundaries.Indoor Furniture.Area (m^2),Boundaries.Indoor Furniture.Interior Zone,Boundaries.Indoor Furniture.Exterior Zone,Boundaries.Indoor Furniture.Insulation Level,Boundaries.Foundation Furniture.Area (m^2),Boundaries.Foundation Furniture.Interior Zone,Boundaries.Foundation Furniture.Exterior Zone,Boundaries.Foundation Furniture.Insulation Level,Boundaries.Garage Furniture.Area (m^2),Boundaries.Garage Furniture.Interior Zone,Boundaries.Garage Furniture.Exterior Zone,Boundaries.Garage Furniture.Insulation Level,Zones.Indoor.Zone Area (m^2),Zones.Indoor.Volume (m^3),Zones.Indoor.ELA stack coefficient (L/s/cm^4/K),Zones.Indoor.ELA wind coefficient (L/s/cm^4/(m/s)),Zones.Indoor.Infiltration Method,Zones.Indoor.inf_f_t,Zones.Indoor.inf_sft,Zones.Indoor.inf_n_i,Zones.Indoor.inf_c,Zones.Indoor.inf_Cs,Zones.Indoor.inf_Cw,Zones.Attic.Zone Area (m^2),Zones.Attic.Volume (m^3),Zones.Attic.Vented,Zones.Attic.Infiltration Method,Zones.Attic.ELA (cm^2),Zones.Attic.ELA stack coefficient (L/s/cm^4/K),Zones.Attic.ELA wind coefficient (L/s/cm^4/(m/s)),Zones.Foundation.Zone Type,Zones.Foundation.Zone Area (m^2),Zones.Foundation.Volume (m^3),Zones.Foundation.Vented,Zones.Foundation.Infiltration Method,Zones.Foundation.ELA (cm^2),Zones.Foundation.ELA stack coefficient (L/s/cm^4/K),Zones.Foundation.ELA wind coefficient (L/s/cm^4/(m/s)),Zones.Garage.Zone Area (m^2),Zones.Garage.Volume (m^3),Zones.Garage.Infiltration Method,Zones.Garage.Air Changes (1/hour),Equipment.HVAC Heating.Equipment Name,Equipment.HVAC Heating.Fuel,Equipment.HVAC Heating.Capacity (W),Equipment.HVAC Heating.EIR (-),Equipment.HVAC Heating.Rated Efficiency,Equipment.HVAC Heating.SHR (-),Equipment.HVAC Heating.Conditioned Space Fraction (-),Equipment.HVAC Heating.Number of Speeds (-),Equipment.HVAC Heating.Rated Auxiliary Power (W),Equipment.HVAC Heating.Weekday Setpoints (C),Equipment.HVAC Heating.Weekend Setpoints (C),Equipment.HVAC Heating.Backup EIR (-),Equipment.HVAC Heating.Backup Capacity (W),Equipment.HVAC Heating.Heat Pump Lockout Temperature (C),Equipment.HVAC Heating.Backup Lockout Temperature (C),Equipment.HVAC Heating.Ducts.Zone,Equipment.HVAC Heating.Ducts.Supply Leakage (-),Equipment.HVAC Heating.Ducts.Supply Area (ft^2),Equipment.HVAC Heating.Ducts.Supply R Value,Equipment.HVAC Heating.Ducts.Return Leakage (-),Equipment.HVAC Heating.Ducts.Return Area (ft^2),Equipment.HVAC Heating.Ducts.Return R Value,Equipment.HVAC Cooling.Equipment Name,Equipment.HVAC Cooling.Fuel,Equipment.HVAC Cooling.Capacity (W),Equipment.HVAC Cooling.EIR (-),Equipment.HVAC Cooling.Rated Efficiency,Equipment.HVAC Cooling.SHR (-),Equipment.HVAC Cooling.Conditioned Space Fraction (-),Equipment.HVAC Cooling.Number of Speeds (-),Equipment.HVAC Cooling.Rated Auxiliary Power (W),Equipment.HVAC Cooling.Weekday Setpoints (C),Equipment.HVAC Cooling.Weekend Setpoints (C),Equipment.HVAC Cooling.Ducts.Zone,Equipment.HVAC Cooling.Ducts.Supply Leakage (-),Equipment.HVAC Cooling.Ducts.Supply Area (ft^2),Equipment.HVAC Cooling.Ducts.Supply R Value,Equipment.HVAC Cooling.Ducts.Return Leakage (-),Equipment.HVAC Cooling.Ducts.Return Area (ft^2),Equipment.HVAC Cooling.Ducts.Return R Value,Equipment.Water Heating.Equipment Name,Equipment.Water Heating.Fuel,Equipment.Water Heating.Zone,Equipment.Water Heating.Setpoint Temperature (C),Equipment.Water Heating.UA (W/K),Equipment.Water Heating.Efficiency (-),Equipment.Water Heating.Energy Factor (-),Equipment.Water Heating.Tank Volume (L),Equipment.Water Heating.Tank Height (m),Equipment.Water Heating.HPWH COP (-),Equipment.Water Heating.weekday_fractions,Equipment.Water Heating.weekend_fractions,Equipment.Water Heating.month_multipliers,Equipment.Water Heating.Fixture Average Water Draw (L/day),Equipment.Clothes Washer.Annual Electric Energy (kWh),Equipment.Clothes Washer.Average Water Draw (L/day),Equipment.Clothes Washer.Convective Gain Fraction (-),Equipment.Clothes Washer.Radiative Gain Fraction (-),Equipment.Clothes Washer.Latent Gain Fraction (-),Equipment.Clothes Washer.weekday_fractions,Equipment.Clothes Washer.weekend_fractions,Equipment.Clothes Washer.month_multipliers,Equipment.Clothes Dryer.Annual Electric Energy (kWh),Equipment.Clothes Dryer.Annual Gas Energy (therms),Equipment.Clothes Dryer.Convective Gain Fraction (-),Equipment.Clothes Dryer.Radiative Gain Fraction (-),Equipment.Clothes Dryer.Latent Gain Fraction (-),Equipment.Clothes Dryer.weekday_fractions,Equipment.Clothes Dryer.weekend_fractions,Equipment.Clothes Dryer.month_multipliers,Equipment.Dishwasher.Annual Electric Energy (kWh),Equipment.Dishwasher.Average Water Draw (L/day),Equipment.Dishwasher.Convective Gain Fraction (-),Equipment.Dishwasher.Radiative Gain Fraction (-),Equipment.Dishwasher.Latent Gain Fraction (-),Equipment.Dishwasher.weekday_fractions,Equipment.Dishwasher.weekend_fractions,Equipment.Dishwasher.month_multipliers,Equipment.Refrigerator.Annual Electric Energy (kWh),Equipment.Refrigerator.Convective Gain Fraction (-),Equipment.Refrigerator.Radiative Gain Fraction (-),Equipment.Refrigerator.Latent Gain Fraction (-),Equipment.Refrigerator.weekday_fractions,Equipment.Refrigerator.weekend_fractions,Equipment.Refrigerator.month_multipliers,Equipment.Cooking Range.Annual Electric Energy (kWh),Equipment.Cooking Range.Annual Gas Energy (therms),Equipment.Cooking Range.Convective Gain Fraction (-),Equipment.Cooking Range.Radiative Gain Fraction (-),Equipment.Cooking Range.Latent Gain Fraction (-),Equipment.Cooking Range.weekday_fractions,Equipment.Cooking Range.weekend_fractions,Equipment.Cooking Range.month_multipliers,Equipment.Exterior Lighting.Annual Electric Energy (kWh),Equipment.Exterior Lighting.Convective Gain Fraction (-),Equipment.Exterior Lighting.Radiative Gain Fraction (-),Equipment.Exterior Lighting.Latent Gain Fraction (-),Equipment.Exterior Lighting.weekday_fractions,Equipment.Exterior Lighting.weekend_fractions,Equipment.Exterior Lighting.month_multipliers,Equipment.Garage Lighting.Annual Electric Energy (kWh),Equipment.Garage Lighting.Convective Gain Fraction (-),Equipment.Garage Lighting.Radiative Gain Fraction (-),Equipment.Garage Lighting.Latent Gain Fraction (-),Equipment.Garage Lighting.weekday_fractions,Equipment.Garage Lighting.weekend_fractions,Equipment.Garage Lighting.month_multipliers,Equipment.Indoor Lighting.Annual Electric Energy (kWh),Equipment.Indoor Lighting.Convective Gain Fraction (-),Equipment.Indoor Lighting.Radiative Gain Fraction (-),Equipment.Indoor Lighting.Latent Gain Fraction (-),Equipment.MELs.Annual Electric Energy (kWh),Equipment.MELs.Convective Gain Fraction (-),Equipment.MELs.Radiative Gain Fraction (-),Equipment.MELs.Latent Gain Fraction (-),Equipment.MELs.weekday_fractions,Equipment.MELs.weekend_fractions,Equipment.MELs.month_multipliers,Location.loc,Location.city,Location.state-prov,Location.country,Location.data_type,Location.WMO_code,Location.latitude,Location.longitude,Location.TZ,Location.altitude,Location.timezone,Location.Weather Station,Location.Average Wind Speed (m/s),Location.Average Ambient Temperature (C),Location.Average Ground Temperature (C),Equipment.Water Heating.Capacity (W)
bldg0112631/up11,2.0,"[0.061, 0.061, 0.061, 0.061, 0.061, 0.061, 0.061, 0.053, 0.025, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.018, 0.033, 0.054, 0.054, 0.054, 0.061, 0.061, 0.061]","[0.061, 0.061, 0.061, 0.061, 0.061, 0.061, 0.061, 0.053, 0.025, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.015, 0.018, 0.033, 0.054, 0.054, 0.054, 0.061, 0.061, 0.061]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",3,2,single-family detached,2.0,2.0,157.74936191999998,384.6560441057279,2.4383999999999997,Crawlspace,52.118605439999996,105.63075647999999,53.51215103999999,26.756075519999996,157.74936191999998,1.5,Indoor,Outdoor,"[52.88970067199999, 29.375941247999997, 34.782898175999996, 37.50495724799999]","[45, 135, 225, 315]",16.8,0.85,0.9,wood siding,WoodStud,Attic,Outdoor,"[5.481279359999999, 5.481279359999999, 6.020116991999999]","[135, 315, 225]",4.0,0.85,0.9,wood siding,WoodStud,Indoor,Garage,"[17.83738368, 8.91869184]","[225, 135]",16.8,WoodStud,wood siding,Garage,Outdoor,"[17.83738368, 17.83738368, 8.91869184]","[135, 225, 315]",4.0,0.85,0.9,wood siding,WoodStud,Foundation,Ground,"[14.530035455999998, 8.073274176, 14.530035455999998, 8.073274175999998]","[225, 315, 45, 135]",Uninsulated,1.2191999999999998,Crawlspace,Indoor,Attic,[105.63075647999999],61.6,Indoor,Foundation,[52.118605439999996],22.6,Indoor,Garage,[53.51215103999999],22.6,Foundation,Ground,[52.118605439999996],Uninsulated,Garage,Ground,[53.51215103999999],Uninsulated,Attic,Outdoor,"[44.091782783999996, 21.265505855999997, 21.265505855999997, 30.639422592]","[45, 135, 315, 225]",2.3,0.75,0.9,slate or tile shingles,Pitched,26.56505117707799,False,Foundation,Outdoor,"[2.7963815039999997, 1.5514807679999998, 2.7963815039999997, 1.5514807679999998]","[45, 135, 225, 315]",3.9,0.85,0.9,wood siding,Indoor,Outdoor,"[3.6325088639999996, 3.6975409919999995, 5.221150848, 2.907865152]","[225, 315, 45, 135]",0.76,0.67,0.7,Indoor,Outdoor,[1.8580607999999998],[225],5.0,[157.74936191999998],Indoor,Indoor,Standard,[63.099744767999994],Indoor,Indoor,Standard,[20.847442176],Foundation,Foundation,Standard,[5.351215104],Garage,Garage,Standard,157.74936191999998,384.6560441057279,0.00017928771712599802,0.0001506030635210884,ASHRAE,0.6120349677568974,0.3060174838784487,0.65,0.08741701304765873,0.08707759872212621,0.10156623432739614,105.63075647999999,90.23905652626341,True,ELA,3520.6731134784,0.00011506598487543054,6.717885901862292e-05,Crawlspace,52.118605439999996,63.54300375244799,True,ELA,3474.7474246848,4.4821929281499506e-05,8.64987456620941e-05,53.51215103999999,130.48402909593597,ACH,10.5,air-to-air,Electricity,9186.020906666667,0.37088490831395393,9.2 HSPF,,1.0,1,342.825,"[22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285]","[22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285, 22.222222222222285]",1.0,11704.380964444445,-17.777777777777743,4.444444444444457,Foundation,0.067,343.845,6.0,0.033,127.35000000000001,6.0,air-to-air,Electricity,9186.020906666667,0.2132588222805235,16.0 SEER,0.73,1.0,1,305.604,"[20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057]","[20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057, 20.000000000000057]",Foundation,0.067,343.845,6.0,0.033,127.35000000000001,6.0,heat pump water heater,Electricity,Garage,51.666666666666686,1.8991008,1,,170.34353027999995,1.2191999999999998,4.0521494001,"[0.012, 0.006, 0.004, 0.005, 0.01, 0.034, 0.078, 0.087, 0.08, 0.067, 0.056, 0.047, 0.04, 0.035, 0.033, 0.031, 0.039, 0.051, 0.06, 0.06, 0.055, 0.048, 0.038, 0.026]","[0.012, 0.006, 0.004, 0.005, 0.01, 0.034, 0.078, 0.087, 0.08, 0.067, 0.056, 0.047, 0.04, 0.035, 0.033, 0.031, 0.039, 0.051, 0.06, 0.06, 0.055, 0.048, 0.038, 0.026]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",156.21117654454665,21.610595417977557,2.931678213937752,0.2700000000000001,0,0.030000000000000027,"[0.009, 0.007, 0.004, 0.004, 0.007, 0.011, 0.022, 0.049, 0.073, 0.086, 0.084, 0.075, 0.067, 0.06, 0.049, 0.052, 0.05, 0.049, 0.049, 0.049, 0.049, 0.047, 0.032, 0.017]","[0.009, 0.007, 0.004, 0.004, 0.007, 0.011, 0.022, 0.049, 0.073, 0.086, 0.084, 0.075, 0.067, 0.06, 0.049, 0.052, 0.05, 0.049, 0.049, 0.049, 0.049, 0.047, 0.032, 0.017]","[1.011, 1.002, 1.022, 1.02, 1.022, 0.996, 0.999, 0.999, 0.996, 0.964, 0.959, 1.011]",369.95963072473563,0.0,0.13500000000000004,0,0.015000000000000013,"[0.01, 0.006, 0.004, 0.002, 0.004, 0.006, 0.016, 0.032, 0.048, 0.068, 0.078, 0.081, 0.074, 0.067, 0.057, 0.061, 0.055, 0.054, 0.051, 0.051, 0.052, 0.054, 0.044, 0.024]","[0.01, 0.006, 0.004, 0.002, 0.004, 0.006, 0.016, 0.032, 0.048, 0.068, 0.078, 0.081, 0.074, 0.067, 0.057, 0.061, 0.055, 0.054, 0.051, 0.051, 0.052, 0.054, 0.044, 0.024]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",82.73320149758749,6.131010688636345,0.3,0,0.29999999999999993,"[0.015, 0.007, 0.005, 0.003, 0.003, 0.01, 0.02, 0.031, 0.058, 0.065, 0.056, 0.048, 0.041, 0.046, 0.036, 0.038, 0.038, 0.049, 0.087, 0.111, 0.09, 0.067, 0.044, 0.031]","[0.015, 0.007, 0.005, 0.003, 0.003, 0.01, 0.02, 0.031, 0.058, 0.065, 0.056, 0.048, 0.041, 0.046, 0.036, 0.038, 0.038, 0.049, 0.087, 0.111, 0.09, 0.067, 0.044, 0.031]","[1.097, 1.097, 0.991, 0.987, 0.991, 0.89, 0.896, 0.896, 0.89, 1.085, 1.085, 1.097]",383.0,1.0,0,0,"[0.04, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.04, 0.041, 0.041, 0.04, 0.04, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.05, 0.048, 0.047, 0.046, 0.044, 0.041]","[0.04, 0.039, 0.038, 0.037, 0.036, 0.036, 0.038, 0.04, 0.041, 0.041, 0.04, 0.04, 0.042, 0.042, 0.042, 0.041, 0.044, 0.048, 0.05, 0.048, 0.047, 0.046, 0.044, 0.041]","[0.837, 0.835, 1.084, 1.084, 1.084, 1.096, 1.096, 1.096, 1.096, 0.931, 0.925, 0.837]",389.5,0.0,0.7200000000000001,0,0.0799999999999999,"[0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.05, 0.057, 0.046, 0.057, 0.044, 0.092, 0.15, 0.117, 0.06, 0.035, 0.025, 0.016, 0.011]","[0.007, 0.007, 0.004, 0.004, 0.007, 0.011, 0.025, 0.042, 0.046, 0.048, 0.042, 0.05, 0.057, 0.046, 0.057, 0.044, 0.092, 0.15, 0.117, 0.06, 0.035, 0.025, 0.016, 0.011]","[1.097, 1.097, 0.991, 0.987, 0.991, 0.89, 0.896, 0.896, 0.89, 1.085, 1.085, 1.097]",30.816666666666666,1,0,0,"[0.046, 0.046, 0.046, 0.046, 0.046, 0.037, 0.035, 0.034, 0.033, 0.028, 0.022, 0.015, 0.012, 0.011, 0.011, 0.012, 0.019, 0.037, 0.049, 0.065, 0.091, 0.105, 0.091, 0.063]","[0.046, 0.046, 0.045, 0.045, 0.046, 0.045, 0.044, 0.041, 0.036, 0.03, 0.024, 0.016, 0.012, 0.011, 0.011, 0.012, 0.019, 0.038, 0.048, 0.06, 0.083, 0.098, 0.085, 0.059]","[1.248, 1.257, 0.993, 0.989, 0.993, 0.827, 0.821, 0.821, 0.827, 0.99, 0.987, 1.248]",16.666666666666664,1,0,0,"[0.046, 0.046, 0.046, 0.046, 0.046, 0.037, 0.035, 0.034, 0.033, 0.028, 0.022, 0.015, 0.012, 0.011, 0.011, 0.012, 0.019, 0.037, 0.049, 0.065, 0.091, 0.105, 0.091, 0.063]","[0.046, 0.046, 0.045, 0.045, 0.046, 0.045, 0.044, 0.041, 0.036, 0.03, 0.024, 0.016, 0.012, 0.011, 0.011, 0.012, 0.019, 0.038, 0.048, 0.06, 0.083, 0.098, 0.085, 0.059]","[1.248, 1.257, 0.993, 0.989, 0.993, 0.827, 0.821, 0.821, 0.827, 0.99, 0.987, 1.248]",475.40486486486486,1,0,0,2047.7093,0.93,0,0.021,"[0.035, 0.033, 0.032, 0.031, 0.032, 0.033, 0.037, 0.042, 0.043, 0.043, 0.043, 0.044, 0.045, 0.045, 0.044, 0.046, 0.048, 0.052, 0.053, 0.05, 0.047, 0.045, 0.04, 0.036]","[0.035, 0.033, 0.032, 0.031, 0.032, 0.033, 0.037, 0.042, 0.043, 0.043, 0.043, 0.044, 0.045, 0.045, 0.044, 0.046, 0.048, 0.052, 0.053, 0.05, 0.047, 0.045, 0.04, 0.036]","[1.248, 1.257, 0.993, 0.989, 0.993, 0.827, 0.821, 0.821, 0.827, 0.99, 0.987, 1.248]",LOCATION,Denver Intl Ap,CO,USA,TMY3,725650,39.83,-104.65,-7.0,1650.0,-7.0,G0800310,3.916529680365298,10.875342465753425,10.820501311970599,
