Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Battery Electric Power (kW),Lighting Electric Power (kW),PV Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 08:40:00,0.7611713061075958,0.2958483055568992,0.22217730672290031,0.7091148594490031,0.21900121959309377,0.05,0.0,0.11353579712837308,-0.3304805700628742,0.005712780793047029,0.2164645259298533,0.0,51.666405795528384,0.15,20.726762824686237,0
2018-01-01 08:50:00,0.7420196103472692,0.2958483055568992,0.22114170459133223,0.7091148594490031,0.2179534814990464,0.05,0.0,0.11353579712837308,-0.3485845277291534,0.005712780793047029,0.2154289237982852,0.0,51.666405795528384,0.15,20.726762824686237,0
2018-01-01 09:00:00,0.7266445732394239,0.2958483055568992,0.22024357488734725,0.7091148594490031,0.21704482683759282,0.05,0.0,0.11600783038726745,-0.3655229434344395,0.005712780793047029,0.21453079409430023,0.0,51.666405795528384,0.15,20.72676282468624,0
2018-01-01 09:10:00,0.7097423246583419,0.2958483055568992,0.21935806109518208,0.7091148594490031,0.21614901149306912,0.05,0.0,0.11600783038726745,-0.38152937667099773,0.005712706105893687,0.21364535498928838,0.0,51.666405795528384,0.15,20.727168137438877,0
2018-01-01 09:20:00,0.6937827118642202,0.2958483055568992,0.21861295017556193,0.7091148594490031,0.2153951689565928,0.05,0.0,0.11600783038726745,-0.3967351469286431,0.0057127059559180645,0.21290024421964387,0.0,51.66640579893894,0.15,20.727168137438873,0
2018-01-01 09:30:00,-0.1454555885338391,0.2958483055568992,0.17991216053153478,0.7091148594490031,0.17624085443422938,0.05,0.0,0.11600783038726745,-1.196819132804339,0.0057127059556169564,0.17419945457591782,0.0,51.66640579894578,0.15,20.727168137438873,0
2018-01-01 09:40:00,-0.23773787281242215,0.2958483055568992,0.17634118042031902,0.7091148594490031,0.17262802689983583,0.05,0.0,0.11600783038726745,-1.2854885895485284,0.005712705955616433,0.17062847446470258,0.0,51.66640579894579,0.15,20.727168137438877,0
2018-01-01 09:50:00,-0.32574706258987907,0.2958483055568992,0.1731971289521343,0.7091148594490031,0.16944713107850845,0.05,0.0,0.11600783038726745,-1.370316883504658,0.00571270595561633,0.16748442299651797,0.0,51.666405798945796,0.15,20.727168137438877,0
2018-01-01 10:00:00,-0.4138920804125873,0.29519084148535185,0.17050100773277305,0.7082382406869399,0.16671941468860768,0.05,0.0,0.11237557663088248,-1.4512253124190173,0.005712705955616433,0.16478830177715661,0.0,51.66640579894579,0.15,20.727168137438877,0
2018-01-01 10:10:00,-0.49318001341866285,0.29519084148535185,0.16821586399226227,0.7082382406869399,0.1644073540976323,0.05,0.0,0.11237557663088248,-1.5282011848341175,0.00571284218147513,0.16250302181078713,0.0,51.666405798945796,0.15,20.726428866021237,0
2018-01-01 10:20:00,-0.5685622141508027,0.29519084148535185,0.16592859855139894,0.7082382406869399,0.16209328448812982,0.05,0.0,0.11237557663088248,-1.6012693159567548,0.005712842455023522,0.16021575609637542,0.0,51.66640579272511,0.15,20.726428866021237,0
2018-01-01 10:30:00,-0.8588988537702984,0.29519084148535185,0.15978765390090946,0.7082382406869399,0.13268992401308538,0.05,0.0,0.11237557663088248,-1.8622025951012062,0.028634678814616586,0.13115297508629287,0.0,51.666405792712624,0.15,20.72642886602124,0
2018-01-01 10:40:00,-0.9259585874422386,0.29519084148535185,0.1569603199290968,0.7082382406869399,0.12978288968612514,0.05,0.0,0.11237557663088248,-1.9263552944461861,0.02868070695748276,0.12827961297161403,0.0,51.6653590790788,0.15,20.72642886602124,0
2018-01-01 10:50:00,-0.9886827296617686,0.29519084148535185,0.13124367076417756,0.7082382406869399,0.12695523165784514,0.05,0.0,0.11237557663088248,-1.986251778637436,0.005758963025149203,0.12548470773902837,0.0,51.665356977227795,0.15,20.72642886602124,0
2018-01-01 11:00:00,-1.0453010567704102,0.30087019758364236,0.12855067832791328,0.7158107154846605,0.12427724806385995,0.05,0.0,0.10748423050985531,-2.042873250828786,0.005712935067881849,0.12283774326003143,0.0,51.66640368664097,0.15,20.72642886602124,0
2018-01-01 11:10:00,-1.1013041672272244,0.30087019758364236,0.12591015358534893,0.7158107154846605,0.12160593893252457,0.05,0.0,0.10748423050985531,-2.096205052154265,0.005712777652042816,0.12019737593330611,0.0,51.666405788483495,0.15,20.72678155148721,0
2018-01-01 11:20:00,-1.1538670984149582,0.30087019758364236,0.14632400438674714,0.7158107154846605,0.11906856323892787,0.05,0.0,0.10748423050985531,-2.146230607648402,0.02863461369498836,0.1176893906917588,0.0,51.666405795671814,0.15,20.72678155148721,0
2018-01-01 11:30:00,-1.7868463825985927,0.30087019758364236,0.13532436777533483,0.38171581900041207,0.1078934571014539,0.05,0.0,0.10748423050985531,-2.433939889210314,0.028680641837218225,0.1066437259381166,0.0,51.66535908205246,0.15,20.72678155148721,0
2018-01-01 11:40:00,-1.8277693408683011,0.30087019758364236,0.14056303921391206,0.38171581900041207,0.11318607289448965,0.05,0.0,0.10748423050985531,-2.480155463273058,0.0286880019127949,0.11187503730111717,0.0,51.66535698020149,0.15,20.68734142519147,0
2018-01-01 11:50:00,-1.7477342781813519,0.30087019758364236,0.11502179155867487,0.38171581900041207,0.11053595041958976,0.05,0.1253976405924888,0.10748423050985531,-2.5228679187036978,0.005766180333134453,0.10925561122554042,0.0,51.66535664410749,0.15,20.68734142519147,0
2018-01-01 12:00:00,-1.7900410169658914,0.3081800016082661,0.11244312017555222,0.3914622243665771,0.10797362773633454,0.05,0.11865855359628075,0.10393767697072097,-2.5620730996358048,0.005720152219947446,0.10672296795560478,0.0,51.66640335706639,0.15201564078391733,20.68734142519147,0
2018-01-01 12:10:00,-1.735283484497982,0.3081800016082661,0.10980139812728616,0.3914622243665771,0.10530121392499697,0.05,0.21168802175112145,0.10393767697072097,-2.5976726215113985,0.005719889382887618,0.10408150874439855,0.0,51.66640545891604,0.15392300938747963,20.688266209557337,0
2018-01-01 12:20:00,-1.6908142143458107,0.3081800016082661,0.10743502610206374,0.3914622243665771,0.10290711151157815,0.05,0.2905875897048906,0.10393767697072097,-2.6297088168995777,0.005719888855098455,0.10171513724696528,0.0,51.66640547091835,0.15732451892231814,20.688266209557337,0
2018-01-01 12:30:00,-1.1517795350282962,0.3081800016082661,0.10432353120442427,0.3914622243665771,0.09975915378417961,0.05,0.3553611872580147,0.10393767697072097,-2.1522997774077886,0.005719888854038248,0.09860364235038602,0.0,51.66640547094245,0.161992373573693,20.688266209557337,0
2018-01-01 12:40:00,-1.1198642510164079,0.3081800016082661,0.10334548378594871,0.3914622243665771,0.09876964487252093,0.05,0.4086375241089246,0.10393767697072097,-2.1726713213351516,0.005719888854036156,0.09762559493191256,0.0,51.66640547094251,0.16769927200029308,20.688266209557337,0
2018-01-01 12:50:00,-1.5478852717135694,0.3081800016082661,0.10208642315535983,0.3914622243665771,0.09749582962516731,0.05,0.0,0.10393767697072097,-2.190781002676035,0.005719888854036156,0.09636653430132368,0.0,51.66640547094251,0.17426040340185148,20.688266209557337,0
2018-01-01 13:00:00,-1.5662189022600597,0.3081800016082661,0.10068912519019156,0.3914622243665771,0.09608215707446974,0.05,0.0,0.10290930816087102,-2.2066725918619774,0.005719888854036156,0.09496923633615541,0.0,51.66640547094251,0.17426040340185148,20.688266209557337,0
2018-01-01 13:10:00,-1.565440797612941,0.3081800016082661,0.09924971497612843,0.3914622243665771,0.09462584733791389,0.05,0.01596627808022255,0.10290930816087102,-2.2204044555585254,0.00571991992398188,0.09352979505214655,0.0,51.66640547094251,0.17426040340185148,20.6880975989646,0
2018-01-01 13:20:00,-1.5514920996914217,0.3081800016082661,0.09772945764274645,0.3914622243665771,0.09308777442578531,0.05,0.043101114035748456,0.10290930816087102,-2.2320525206804036,0.005719919986371789,0.09200953765637465,0.0,51.66640546952371,0.174517157181177,20.6880975989646,0
2018-01-01 13:30:00,-1.7455000774373153,0.3081800016082661,0.1042086259478363,0.3914622243665771,0.09964287048432366,0.05,0.06723393230726837,0.10290930816087102,-2.4567484127563555,0.005719919986497084,0.09848870596133921,0.0,51.66640546952087,0.17521019223902265,20.688097598964603,0
2018-01-01 13:40:00,-1.7270983198685637,0.3081800016082661,0.10243143484898476,0.3914622243665771,0.09784485292728204,0.05,0.08981012223084761,0.10290930816087102,-2.4591248275541413,0.005719919986497503,0.09671151486248726,0.0,51.66640546952086,0.1762911630205714,20.688097598964603,0
2018-01-01 13:50:00,-1.5434115838248532,0.3081800016082661,0.10072481895297748,0.3914622243665771,0.09611823762624364,0.05,0.2739363476432908,0.10290930816087102,-2.457837701621836,0.005719919986497294,0.09500489896648019,0.0,51.66640546952085,0.17773498013123015,20.688097598964603,0
2018-01-01 14:00:00,-1.5315179527962022,0.30218512572673717,0.12199169094294854,0.38346905652453855,0.09444387914347044,0.05,0.28886548422881386,0.10452437304441674,-2.452820745737442,0.028641756345541485,0.09334993459740705,0.0,51.66640546952085,0.1821356869170943,20.6880975989646,0
2018-01-01 14:10:00,-1.5130999204267261,0.30218512572673717,0.12062277383518846,0.38346905652453855,0.0930121746471995,0.05,0.2998676061499703,0.10452437304441674,-2.4439731307928514,0.028687960284288584,0.09193481355089987,0.0,51.66535875588706,0.186775963370829,20.687143588674488,0
2018-01-01 14:20:00,-1.522585723045416,0.30218512572673717,0.09611961110539885,0.38346905652453855,0.09141222324106728,0.05,0.2791492846411636,0.10452437304441674,-2.4311406604966024,0.005766216704961722,0.09035339440043713,0.0,51.66535664600843,0.1915927787080933,20.687143588674488,0
2018-01-01 14:30:00,-0.964650544021076,0.30218512572673717,0.0934845691153177,0.38346905652453855,0.08879286919933933,0.05,0.25030228505455043,0.10452437304441674,-1.8417391278439212,0.005720188748403157,0.08776438036691454,0.0,51.66640335540549,0.1960771655542565,20.687143588674488,0
2018-01-01 14:40:00,-0.943723123040199,0.30218512572673717,0.09315477673725518,0.38346905652453855,0.08845930557630435,0.05,0.27180680666784673,0.10452437304441674,-1.8419826648533053,0.005720096322066324,0.08743468041518886,0.0,51.66640545724799,0.20009860042719133,20.687143588674488,0
2018-01-01 14:50:00,-1.216953527759391,0.30218512572673717,0.0924466829990577,0.38346905652453855,0.08774291405238342,0.05,0.0,0.10452437304441674,-1.8426898713807298,0.005720096136470225,0.08672658686258747,0.0,51.666405461468585,0.20446517522049004,20.687143588674488,0
2018-01-01 15:00:00,-1.1952911350608855,0.31351741341824757,0.09152996362184336,0.39857877344655246,0.08681545187034481,0.05,0.0,0.11408951338157977,-1.8447748737593626,0.0057200961360971605,0.0858098674857462,0.0,51.66640546147706,0.20446517522049004,20.687143588674488,0
2018-01-01 15:10:00,-1.2020640246945586,0.31351741341824757,0.08964399063398706,0.39857877344655246,0.08490809766474287,0.05,0.0,0.11408951338157977,-1.8496404091874339,0.005719384447986405,0.08392460618600066,0.0,51.66640546147707,0.20446517522049004,20.691005782551475,0
2018-01-01 15:20:00,-1.2132818598648534,0.31351741341824757,0.08835699610308878,0.39857877344655246,0.0836060226125366,0.05,0.0,0.11408951338157977,-1.8595561693055223,0.005719383018882736,0.08263761308420604,0.0,51.666405493975944,0.20446517522049004,20.691005782551475,0
2018-01-01 15:30:00,-0.7754571299080323,0.31351741341824757,0.09720954509849514,0.39857877344655246,0.09256231241938671,0.05,0.0,0.11408951338157977,-1.4306877291555513,0.005719383016012536,0.0914901620824826,0.0,51.6664054940412,0.20446517522049004,20.69100578255147,0
2018-01-01 15:40:00,-0.7431363918799658,0.31351741341824757,0.09702336186379394,0.39857877344655246,0.09237394734990904,0.05,0.0,0.11408951338157977,-1.3981786260580071,0.005719383016007411,0.09130397884778653,0.0,51.66640549404133,0.20446517522049004,20.691005782551475,0
