Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-10-23 17:30:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.318814049350394,20.65740856390612,0.0
2025-10-23 17:31:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31774280345823,20.657052506995697,0.0
2025-10-23 17:31:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.316671584667674,20.65669685900106,0.0
2025-10-23 17:31:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31560039299293,20.65634161909461,0.0
2025-10-23 17:31:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31452922844814,20.655986786449297,0.0
2025-10-23 17:31:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31345809104743,20.655632360238588,0.0
2025-10-23 17:31:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31238698080492,20.65527833963651,0.0
2025-10-23 17:31:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31131589773466,20.65492472381766,0.0
2025-10-23 17:31:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.31024484185068,20.654571511957258,0.0
2025-10-23 17:31:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.309173813167,20.65421870323115,0.0
2025-10-23 17:31:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.30810281169758,20.653866296815863,0.0
2025-10-23 17:31:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.307031837456364,20.6535142918886,0.0
2025-10-23 17:31:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.305960890457264,20.6531626876273,0.0
2025-10-23 17:32:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.304889970714164,20.65281148321064,0.0
2025-10-23 17:32:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.3038190782409,20.652460677818063,0.0
2025-10-23 17:32:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.302748213051295,20.652110270629784,0.0
2025-10-23 17:32:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.30167737515914,20.65176026082684,0.0
2025-10-23 17:32:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.30060656457818,20.651410647591092,0.0
2025-10-23 17:32:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.299535781322156,20.651061430105255,0.0
2025-10-23 17:32:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.298465025404745,20.650712607552894,0.0
2025-10-23 17:32:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.297394296839606,20.65036417911847,0.0
2025-10-23 17:32:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.29632359564038,20.650016143987337,0.0
2025-10-23 17:32:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.29525292182066,20.64966850134577,0.0
2025-10-23 17:32:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.29418227539402,20.649321250380968,0.0
2025-10-23 17:32:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.293111656374,20.64897439028109,0.0
2025-10-23 17:33:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.29204106477411,20.64862792023525,0.0
2025-10-23 17:33:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.29097050060783,20.648281839433526,0.0
2025-10-23 17:33:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.289899963888594,20.647936147066996,0.0
2025-10-23 17:33:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.28882945462983,20.647590842327737,0.0
2025-10-23 17:33:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.28775897284491,20.647245924408836,0.0
2025-10-23 17:33:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2866885185472,20.646901392504397,0.0
2025-10-23 17:33:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.285618091750024,20.646557245809568,0.0
2025-10-23 17:33:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.28454769246667,20.646213483520533,0.0
2025-10-23 17:33:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.283477320710396,20.645870104834533,0.0
2025-10-23 17:33:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.28240697649445,20.645527108949878,0.0
2025-10-23 17:33:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.28133665983203,20.64518449506595,0.0
2025-10-23 17:33:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2802663707363,20.644842262383204,0.0
2025-10-23 17:34:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27919610922041,20.6445004101032,0.0
2025-10-23 17:34:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27812587529746,20.644158937428575,0.0
2025-10-23 17:34:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27705566898055,20.643817843563088,0.0
2025-10-23 17:34:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27598549028272,20.643477127711606,0.0
2025-10-23 17:34:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.274915339216996,20.643136789080113,0.0
2025-10-23 17:34:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27384521579637,20.64279682687572,0.0
2025-10-23 17:34:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.272775120033806,20.64245724030668,0.0
2025-10-23 17:34:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27170505194222,20.64211802858236,0.0
2025-10-23 17:34:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.27063501153453,20.64177919091329,0.0
2025-10-23 17:34:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.269564998823604,20.641440726511142,0.0
2025-10-23 17:34:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.26849501382228,20.641102634588744,0.0
2025-10-23 17:34:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.267425056543374,20.64076491436008,0.0
2025-10-23 17:35:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.266355126999656,20.640427565040294,0.0
2025-10-23 17:35:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2652852252039,20.64009058584571,0.0
2025-10-23 17:35:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.264215351168815,20.639753975993806,0.0
2025-10-23 17:35:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.263145504907094,20.639417734703247,0.0
2025-10-23 17:35:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2620756864314,20.639081861193876,0.0
2025-10-23 17:35:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.26100589575437,20.638746354686706,0.0
2025-10-23 17:35:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25993613288862,20.638411214403956,0.0
2025-10-23 17:35:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25886639784671,20.63807643956902,0.0
2025-10-23 17:35:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.257796690641186,20.63774202940648,0.0
2025-10-23 17:35:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25672701128457,20.63740798314212,0.0
2025-10-23 17:35:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.255657359789346,20.63707430000292,0.0
2025-10-23 17:35:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25458773616798,20.636740979217052,0.0
2025-10-23 17:36:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25351814043289,20.636408020013903,0.0
2025-10-23 17:36:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25244857259648,20.63607542162405,0.0
2025-10-23 17:36:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.25137903267112,20.635743183279278,0.0
2025-10-23 17:36:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.250309520669155,20.635411304212578,0.0
2025-10-23 17:36:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.24924003660289,20.63507978365815,0.0
2025-10-23 17:36:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.24817058048461,20.634748620851404,0.0
2025-10-23 17:36:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.24710115232658,20.634417815028968,0.0
2025-10-23 17:36:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.24603175214101,20.634087365428677,0.0
2025-10-23 17:36:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.244962379940105,20.63375727128957,0.0
2025-10-23 17:36:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.243893035736036,20.63342753185192,0.0
2025-10-23 17:36:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.24282371954094,20.6330981463572,0.0
2025-10-23 17:36:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.24175443136692,20.63276911404811,0.0
2025-10-23 17:37:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.240685171226076,20.632440434168554,0.0
2025-10-23 17:37:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.239615939130445,20.632112105963667,0.0
2025-10-23 17:37:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.23854673509206,20.6317841286798,0.0
2025-10-23 17:37:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.23747755912291,20.631456501564518,0.0
2025-10-23 17:37:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.23640841123496,20.631129223866605,0.0
2025-10-23 17:37:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.235339291440155,20.63080229483607,0.0
2025-10-23 17:37:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.23427019975041,20.630475713724135,0.0
2025-10-23 17:37:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.233201136177605,20.63014947978325,0.0
2025-10-23 17:37:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.232132100733594,20.629823592267073,0.0
2025-10-23 17:37:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2310630934302,20.6294980504305,0.0
2025-10-23 17:37:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.22999411427923,20.629172853529628,0.0
2025-10-23 17:37:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.228925163292445,20.628848000821783,0.0
2025-10-23 17:38:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.227856240481586,20.62852349156551,0.0
2025-10-23 17:38:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.22678734585837,20.628199325020578,0.0
2025-10-23 17:38:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.225718479434484,20.627875500447963,0.0
2025-10-23 17:38:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.224649641221575,20.62755201710987,0.0
2025-10-23 17:38:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.22358083123128,20.627228874269722,0.0
2025-10-23 17:38:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.22251204947521,20.62690607119215,0.0
2025-10-23 17:38:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.22144329596493,20.626583607143008,0.0
2025-10-23 17:38:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.22037457071198,20.62626148138937,0.0
2025-10-23 17:38:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2193058737279,20.625939693199527,0.0
2025-10-23 17:38:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.21823720502415,20.625618241842982,0.0
2025-10-23 17:38:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.21716856461222,20.62529712659045,0.0
2025-10-23 17:38:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.216099952503534,20.62497634671386,0.0
2025-10-23 17:39:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.215031368709504,20.624655901486367,0.0
2025-10-23 17:39:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2139628132415,20.624335790182318,0.0
2025-10-23 17:39:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.212894286110895,20.624016012077288,0.0
2025-10-23 17:39:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.211825787329,20.62369656644805,0.0
2025-10-23 17:39:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.21075731690711,20.6233774525726,0.0
2025-10-23 17:39:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.20968887485652,20.62305866973014,0.0
2025-10-23 17:39:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.208620461188445,20.622740217201073,0.0
2025-10-23 17:39:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.207552075914116,20.622422094267016,0.0
2025-10-23 17:39:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.20648371904472,20.62210430021078,0.0
2025-10-23 17:39:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.20541539059142,20.621786834316392,0.0
2025-10-23 17:39:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.20434709056535,20.621469695869088,0.0
2025-10-23 17:39:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.203278818977616,20.621152884155297,0.0
2025-10-23 17:40:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.2022105758393,20.620836398462647,0.0
2025-10-23 17:40:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.201142361161466,20.62052023807997,0.0
2025-10-23 17:40:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.20007417495513,20.620204402297297,0.0
2025-10-23 17:40:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.1990060172313,20.61988889040586,0.0
2025-10-23 17:40:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.19793788800094,20.61957370169809,0.0
2025-10-23 17:40:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.196869787275006,20.619258835467605,0.0
2025-10-23 17:40:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.19580171506441,20.618944291009225,0.0
2025-10-23 17:40:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.194733671380064,20.61863006761896,0.0
2025-10-23 17:40:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.19366565623281,20.618316164594003,0.0
2025-10-23 17:40:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.19259766963351,20.61800258123275,0.0
2025-10-23 17:40:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.191529711592956,20.61768931683479,0.0
2025-10-23 17:40:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.19046178212196,20.61737637070088,0.0
2025-10-23 17:41:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18939388123127,20.61706374213298,0.0
2025-10-23 17:41:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18832600893162,20.616751430434228,0.0
2025-10-23 17:41:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18725816523372,20.616439434908948,0.0
2025-10-23 17:41:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18619035014825,20.616127754862646,0.0
2025-10-23 17:41:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.185122563685866,20.61581638960201,0.0
2025-10-23 17:41:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.1840548058572,20.615505338434904,0.0
2025-10-23 17:41:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18298707667286,20.61519460067037,0.0
2025-10-23 17:41:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18191937614341,20.614884175618634,0.0
2025-10-23 17:41:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.18085170427941,20.614574062591085,0.0
2025-10-23 17:41:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17978406109138,20.61426426090029,0.0
2025-10-23 17:41:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17871644658983,20.61395476985999,0.0
2025-10-23 17:41:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.177648860785226,20.6136455887851,0.0
2025-10-23 17:42:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17658130368801,20.613336716991707,0.0
2025-10-23 17:42:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17551377530861,20.613028153797046,0.0
2025-10-23 17:42:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17444627565742,20.61271989851954,0.0
2025-10-23 17:42:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17337880474481,20.612411950478762,0.0
2025-10-23 17:42:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17231136258112,20.612104308995455,0.0
2025-10-23 17:42:25,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.17124394917667,20.611796973391524,0.0
2025-10-23 17:42:30,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.170176564541755,20.611489942990023,0.0
2025-10-23 17:42:35,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16910920868664,20.611183217115183,0.0
2025-10-23 17:42:40,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16804188162157,20.610876795092377,0.0
2025-10-23 17:42:45,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.166974583356755,20.610570676248145,0.0
2025-10-23 17:42:50,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16590731390239,20.610264859910163,0.0
2025-10-23 17:42:55,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16484007326864,20.609959345407276,0.0
2025-10-23 17:43:00,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16377286146565,20.609654132069473,0.0
2025-10-23 17:43:05,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16270567850353,20.60934921922789,0.0
2025-10-23 17:43:10,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16163852439236,20.609044606214816,0.0
2025-10-23 17:43:15,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.16057139914222,20.608740292363677,0.0
2025-10-23 17:43:20,0.8624935942444991,0.293582580291895,0.0,0.11845755805048487,0.05,0.6940360361940141,0.0,0.0,0.0,0.0,49.15950430276314,20.608436277009048,0.0
