Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),PV Electric Power (kW),Water Heating Electric Power (kW),Battery Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 05:30:00,5.218071112279743,3.3479579458944566,0.0,4.878483198807287,0.22718054104206215,0.015323375817411847,0.05,0.0,0.04708399661298203,0.0,0.0,51.57834757396844,0.15,20.633239314663104,0
2018-01-01 05:40:00,5.156535018615335,3.314777149290472,0.0,4.833560776968719,0.22718054104206215,0.015323375817411847,0.05,0.0,0.030470324787142122,0.0,0.0,51.56165504114164,0.15,20.64169160091739,0
2018-01-01 05:50:00,5.184909182745351,3.331064025885796,0.0,4.8232380868356906,0.25957390545453424,0.02697491533442026,0.05,0.0,0.02512227512070565,0.0,0.0,51.5331508802236,0.15,20.644251049259772,0
2018-01-01 06:00:00,5.182671273009108,3.3170605247491234,0.0,4.782141468359206,0.27689278561841996,0.05029776874186741,0.05,0.0,0.023339250289614966,0.0,0.0,51.50115462380733,0.15,20.651917532620836,0
2018-01-01 06:10:00,5.145402105422892,3.2932122503898746,0.0,4.745442051734461,0.27689278561841996,0.05029776874186741,0.05,0.0,0.02276949932814371,0.0,0.0,51.467943942552004,0.15,20.658678508834235,0
2018-01-01 06:20:00,5.148080266795871,3.295011885259533,0.0,4.74829656348301,0.27689278561841996,0.05029776874186741,0.05,0.0,0.022593148952573663,0.0,0.0,51.434533193894424,0.15,20.658770051370347,0
2018-01-01 06:30:00,5.058891709469643,3.021614224295294,0.0,4.325054697021164,0.6109876821026684,0.05029776874186741,0.05,0.0,0.022551561603943122,0.0,0.0,51.401025930320564,0.15,20.65880368421038,0
2018-01-01 06:40:00,4.822602466998096,2.8689940491330086,0.0,4.0887846737478615,0.6109876821026684,0.05029776874186741,0.05,0.0,0.022532342405698954,0.0,0.0,51.36766831749349,0.15,20.698256297669133,0
2018-01-01 06:50:00,4.8181125513455925,2.8660988713057978,0.0,4.084307459886705,0.6109876821026684,0.05029776874186741,0.05,0.0,0.02251964061435234,0.0,0.0,51.334390548587564,0.15,20.698264446402245,0
2018-01-01 07:00:00,4.9618347679730945,2.9314750241654246,0.0,4.081877034674428,0.7002450728449012,0.10718101218487115,0.05,0.0,0.02253164826889374,0.0,0.0,51.301282990871144,0.15,20.698272054318434,0
2018-01-01 07:10:00,4.821566301083156,2.840868085531971,0.0,3.941602345588991,0.7002450728449012,0.10718101218487115,0.05,0.0,0.022537870464393275,0.0,0.0,51.26820931298661,0.15,20.72123366245149,0
2018-01-01 07:20:00,4.816075432011986,2.837324366759605,0.0,3.936119147078581,0.7002450728449012,0.10718101218487115,0.05,0.0,0.022530199903632152,0.0,0.0,51.23778410282617,0.15,20.72123676456048,0
2018-01-01 07:30:00,4.268027001047103,2.485105947859757,0.0,3.3908290254790217,0.7002450728449012,0.10718101218487115,0.05,-0.00277508381799262,0.022546974356301264,0.0,0.0,51.21193601408586,0.15,20.72124439191902,0
2018-01-01 07:40:00,4.2560173172184,2.476893733041716,0.0,3.378111400607849,0.7002450728449012,0.10718101218487115,0.05,-0.0020773545930128723,0.022557186173791075,0.0,0.0,51.18625387288741,0.15,20.721247015677463,0
2018-01-01 07:50:00,4.247519413356573,2.472060692254852,0.0,3.3706182821751356,0.7002450728449012,0.10718101218487115,0.05,-0.003110212301131867,0.022585258452796266,0.0,0.0,51.16063939582218,0.15,20.72125327601358,0
2018-01-01 08:00:00,4.253838987347272,2.4746683145989268,0.0,3.364355763391318,0.7091148594490031,0.11353579712837308,0.05,-0.005754566024912458,0.022587133403490674,0.0,0.0,51.13524279771427,0.15,20.72125346087292,0
2018-01-01 08:10:00,4.230732992555384,2.460519192280795,0.0,3.342447230470617,0.7091148594490031,0.11353579712837308,0.05,-0.006961571850243958,0.022596677357635528,0.0,0.0,51.10991003533568,0.15,20.72366368768634,0
2018-01-01 08:20:00,4.221533721442148,2.45654040697731,0.0,3.336285738501144,0.7091148594490031,0.11353579712837308,0.05,-0.010003920942379696,0.022601247306007242,0.0,0.0,51.084777089861404,0.15,20.723666389427265,0
2018-01-01 08:30:00,3.4916509542449092,2.1793428696358212,0.0,2.907139257286336,0.7091148594490031,0.11353579712837308,0.05,-0.310754990850256,0.022616031231453174,0.0,0.0,51.059706309093016,0.15,20.723671930578355,0
2018-01-01 08:40:00,3.4437127819191296,2.161115780836077,0.0,2.878917674005813,0.7091148594490031,0.11353579712837308,0.05,-0.3304805700628742,0.02262502139881479,0.0,0.0,51.03483692309984,0.15,20.723673937391947,0
2018-01-01 08:50:00,3.4109217939568492,2.1516311049938674,0.0,2.864236230511731,0.7091148594490031,0.11353579712837308,0.05,-0.3485845277291534,0.022619434596895523,0.0,0.0,51.01004286022801,0.15,20.723676862122524,0
2018-01-01 09:00:00,3.38381342838186,2.143461752122679,0.0,2.851585549280256,0.7091148594490031,0.11600783038726745,0.05,-0.3655229434344395,0.022628132699773214,0.0,0.0,50.98542729879128,0.15,20.72368147354519,0
