Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),PV Electric Power (kW),Battery Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Battery SOC (-),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 03:50:00,5.864332591996088,3.7746271641942175,0.0,0.05,0.0,0.0,0.016272647133540527,0.2280571598041254,5.547576455215267,0.022426329843155297,0.0,51.59458851432852,0.15,20.64577005440745,0
2018-01-01 04:00:00,5.886212392695938,3.788667786935183,0.0,0.05,0.0,0.0,0.016272647133540527,0.22718054104206215,5.57033007171284,0.022429132807495377,0.0,51.56039802298178,0.15,20.645767933941855,0
2018-01-01 04:10:00,5.91002217264519,3.8040426325073944,0.0,0.05,0.0,0.0,0.016272647133540527,0.22718054104206215,5.594127828401395,0.022441156068192466,0.0,51.52638412006406,0.15,20.645630722210147,0
2018-01-01 04:20:00,5.931646771524771,3.81800359278489,0.0,0.05,0.0,0.0,0.016272647133540527,0.22718054104206215,5.615734338534892,0.02245924481427625,0.0,51.49240672877281,0.15,20.64563675860314,0
2018-01-01 04:30:00,5.529876564566666,3.5584801314454593,0.0,0.05,0.0,0.0,0.016272647133540527,0.22718054104206215,5.213950104560519,0.02247327183054505,0.0,51.458617537497936,0.15,20.645640759956024,0
2018-01-01 04:40:00,5.5487154259031986,3.5706382576602147,0.0,0.05,0.0,0.0,0.016272647133540527,0.22718054104206215,5.232762212182279,0.022500025545316844,0.0,51.42486478337278,0.15,20.64564644673281,0
2018-01-01 04:50:00,5.5674386008765175,3.5827469212262493,0.0,0.05,0.0,0.0,0.016272647133540527,0.22718054104206215,5.251522540743816,0.022462871957098448,0.0,51.391323325035465,0.15,20.645644099803672,0
2018-01-01 05:00:00,5.769761618381373,3.641062968201381,0.0,0.05,0.0,0.0,0.015323375817411847,0.22718054104206215,5.2701690748584715,0.20708862666342776,0.0,51.357781187424415,0.15,20.64565725535559,0
2018-01-01 05:10:00,6.053158722440819,3.7953194612665193,0.0,0.05,0.0,0.0,0.015323375817411847,0.22718054104206215,5.480712556613141,0.27994224896820397,0.0,51.4429472876297,0.15,20.61810743249989,0
2018-01-01 05:20:00,5.999041477790324,3.8309589980852046,0.0,0.05,0.0,0.0,0.015323375817411847,0.22718054104206215,5.6051776033371326,0.10135995759371745,0.0,51.55634738532087,0.15,20.60629195243845,0
2018-01-01 05:30:00,5.2218720509711405,3.350413108950144,0.0,0.05,0.0,0.0,0.015323375817411847,0.22718054104206215,4.88228413548317,0.04708399862849647,0.0,51.57834733632626,0.15,20.63323931486275,0
2018-01-01 05:40:00,5.160292051827438,3.317203952501285,0.0,0.05,0.0,0.0,0.015323375817411847,0.22718054104206215,4.8373178089067235,0.03047032606124094,0.0,51.56165480600578,0.15,20.641691601034648,0
2018-01-01 05:50:00,5.1886196936258795,3.333460778732636,0.0,0.05,0.0,0.0,0.02697491533442026,0.25957390545453424,4.8269485966788475,0.02512227615807776,0.0,51.53315064753196,0.15,20.644251049335068,0
2018-01-01 06:00:00,5.1863342283903675,3.3194265598124084,0.0,0.05,0.0,0.0,0.05029776874186741,0.27689278561841996,4.78580442279012,0.02333925123996051,0.0,51.50115439354075,0.15,20.651917532681086,0
2018-01-01 06:10:00,5.149017536740082,3.295547587952941,0.0,0.05,0.0,0.0,0.05029776874186741,0.27689278561841996,4.749057482133194,0.02276950024660078,0.0,51.46794371465615,0.15,20.658678508889686,0
2018-01-01 06:20:00,5.151648626582311,3.2973168176233956,0.0,0.05,0.0,0.0,0.05029776874186741,0.27689278561841996,4.751864922366103,0.022593149855921407,0.0,51.43453296834889,0.15,20.658770051423584,0
2018-01-01 06:30:00,5.0624108476300735,3.0238873626329843,0.0,0.05,0.0,0.0,0.05029776874186741,0.6109876821026684,4.328573834286702,0.022551562498835335,0.0,51.40102570707471,0.15,20.658803684262583,0
2018-01-01 06:40:00,4.826074821347221,2.8712369681171124,0.0,0.05,0.0,0.0,0.05029776874186741,0.6109876821026684,4.092257027210162,0.022532343292522718,0.0,51.367668096528305,0.15,20.69825629772037,0
2018-01-01 06:50:00,4.821540088474056,2.868312841228424,0.0,0.05,0.0,0.0,0.05029776874186741,0.6109876821026684,4.087734996136518,0.022519641493002326,0.0,51.3343903298548,0.15,20.698264446452715,0
2018-01-01 07:00:00,4.96521809704891,2.9336604385100102,0.0,0.05,0.0,0.0,0.10718101218487115,0.7002450728449012,4.085260362879194,0.022531649139943825,0.0,51.30128277435227,0.15,20.69827205436808,0
2018-01-01 07:10:00,4.82490530155373,2.843024866428989,0.0,0.05,0.0,0.0,0.10718101218487115,0.7002450728449012,3.944941345195499,0.02253787132845854,0.0,51.26820909863455,0.15,20.721233662500577,0
2018-01-01 07:20:00,4.819371624920296,2.8394534967036176,0.0,0.05,0.0,0.0,0.10718101218487115,0.7002450728449012,3.939415339124387,0.02253020076613722,0.0,51.23778406730175,0.15,20.721236764608737,0
2018-01-01 07:30:00,4.271001079604445,2.4870270124979394,0.0,0.05,-0.00277508381799262,0.0,0.10718101218487115,0.7002450728449012,3.3938031032002045,0.022546975192460916,0.0,51.21193597783164,0.15,20.721244391965698,0
2018-01-01 07:40:00,4.258952398240457,2.478789607782009,0.0,0.05,-0.0020773545930128723,0.0,0.10718101218487115,0.7002450728449012,3.3810464808479517,0.022557186955746013,0.0,51.18625383730008,0.15,20.721247015715893,0
2018-01-01 07:50:00,4.2504171602421,2.4739324515221472,0.0,0.05,-0.003110212301131867,0.0,0.10718101218487115,0.7002450728449012,3.3735160282707826,0.02258525924267669,0.0,51.16063936082796,0.15,20.72125327605842,0
2018-01-01 08:00:00,4.25670022304496,2.47651648997028,0.0,0.05,-0.005754566024912458,0.0,0.11353579712837308,0.7091148594490031,3.367216998303128,0.022587134189368085,0.0,51.135242763323795,0.15,20.72125346091498,0
2018-01-01 08:10:00,4.23355770212337,2.462343774105382,0.0,0.05,-0.006961571850243958,0.0,0.11353579712837308,0.7091148594490031,3.345271939258412,0.02259667813782669,0.0,51.10991000153778,0.15,20.723663687727264,0
2018-01-01 08:20:00,4.224322846364157,2.458342003394138,0.0,0.05,-0.010003920942379696,0.0,0.11353579712837308,0.7091148594490031,3.3390748626501576,0.022601248079003246,0.0,51.08477705665108,0.15,20.723666389467336,0
2018-01-01 08:30:00,3.493175644103226,2.1803277216889922,0.0,0.05,-0.310754990850256,0.0,0.11353579712837308,0.7091148594490031,2.908663946377873,0.022616031998232887,0.0,51.05970627645536,0.15,20.723671930617854,0
2018-01-01 08:40:00,3.4451552021779706,2.162047491980505,0.0,0.05,-0.3304805700628742,0.0,0.11353579712837308,0.7091148594490031,2.8803600935049634,0.022625022158505585,0.0,51.03483689102914,0.15,20.72367393743075,0
2018-01-01 08:50:00,3.412348373976974,2.152552584358278,0.0,0.05,-0.3485845277291534,0.0,0.11353579712837308,0.7091148594490031,2.86566280978079,0.022619435347961583,0.0,51.010042828710766,0.15,20.72367686216065,0
2018-01-01 09:00:00,3.385224586226885,2.144373269749006,0.0,0.05,-0.3655229434344395,0.0,0.11600783038726745,0.7091148594490031,2.8529967063816137,0.022628133443440085,0.0,50.9854272678202,0.15,20.723681473582815,0
2018-01-01 09:10:00,3.35682864241061,2.1363644980820586,0.0,0.05,-0.38152937667099773,0.0,0.11600783038726745,0.7091148594490031,2.8405921737113653,0.02264315553397249,0.0,50.96087324209655,0.15,20.72409141983618,0
2018-01-01 09:20:00,3.3312977858401633,2.129693179039411,0.0,0.05,-0.3967351469286431,0.0,0.11600783038726745,0.7091148594490031,2.830262098586699,0.022648144345837097,0.0,50.9365226615117,0.15,20.72409301342633,0
2018-01-01 09:30:00,1.9544331635675953,1.757124518769936,0.0,0.05,-1.196819132804339,0.0,0.11600783038726745,0.7091148594490031,2.2534683733526255,0.022661233183038292,0.0,50.912226156298914,0.15,20.72409808471646,0
2018-01-01 09:40:00,1.8112908181388823,1.7219386071951943,0.0,0.05,-1.2854885895485284,0.0,0.11600783038726745,0.7091148594490031,2.1989957339362447,0.02266098391489557,0.0,50.8881302361199,0.15,20.724099868415983,0
2018-01-01 09:50:00,1.6818769583790874,1.693120967330758,0.0,0.05,-1.370316883504658,0.0,0.11600783038726745,0.7091148594490031,2.154364104808819,0.02270704723865563,0.0,50.86406101099468,0.15,20.724108694403768,0
2018-01-01 10:00:00,1.5581641976521723,1.6677296168715006,0.0,0.05,-1.4512253124190173,0.0,0.11237557663088248,0.7082382406869399,2.1160750623097857,0.022700630443581525,0.0,50.840232695683454,0.15,20.72410548048269,0
2018-01-01 10:10:00,1.448721462230061,1.6467546705467997,0.0,0.05,-1.5282011848341175,0.0,0.11237557663088248,0.7082382406869399,2.0835995363617874,0.022709293384568858,0.0,50.81643963602366,0.15,20.723372622520063,0
2018-01-01 10:20:00,1.3431502090113672,1.6257581005347768,0.0,0.05,-1.6012693159567548,0.0,0.11237557663088248,0.7082382406869399,2.0510922980319046,0.022713409618394905,0.0,50.79284070431405,0.15,20.723374914323184,0
2018-01-01 10:30:00,0.7197935372579655,1.36511343047251,0.0,0.05,-1.8622025951012062,0.0,0.11237557663088248,0.7082382406869399,1.6215263770392054,0.0898559380021439,0.0,50.76928597700149,0.15,20.72337985979686,0
2018-01-01 10:40:00,0.6697469984917516,1.3645360733777407,0.0,0.05,-1.9263552944461861,0.0,0.11237557663088248,0.7082382406869399,1.6111227254634681,0.11436575015664716,0.0,50.78254111857945,0.15,20.7137583684414,0
2018-01-01 10:50:00,0.5250676410004198,1.334648070854799,0.0,0.05,-1.986251778637436,0.0,0.11237557663088248,0.7082382406869399,1.589268091159191,0.05143751116084259,0.0,50.81962132344023,0.15,20.710081732561456,0
2018-01-01 11:00:00,0.38800407046501223,1.294436981218413,0.0,0.05,-2.042873250828786,0.0,0.10748423050985531,0.7158107154846605,1.5258807780301888,0.0317015972690936,0.0,50.83045069078001,0.15,20.719133051112063,0
2018-01-01 11:10:00,0.28203341365149187,1.2628197212300087,0.0,0.05,-2.096205052154265,0.0,0.10748423050985531,0.7158107154846605,1.4792728001968771,0.025670719614363697,0.0,50.817660329442965,0.15,20.72239082461177,0
2018-01-01 11:20:00,0.26069382474643116,1.2546370136543727,0.0,0.05,-2.146230607648402,0.0,0.10748423050985531,0.7158107154846605,1.4403868909946005,0.09324259540571676,0.0,50.79763728573155,0.15,20.72327765085384,0
2018-01-01 11:30:00,-0.46394889858638494,1.1784442566814433,0.0,0.05,-2.433939889210314,0.0,0.10748423050985531,0.38171581900041207,1.3128448077022816,0.11794613341137994,0.0,50.81410104778314,0.15,20.713516295481643,0
2018-01-01 11:40:00,-0.40954776632426043,1.2397979191134367,0.0,0.05,-2.480155463273058,0.0,0.10748423050985531,0.38171581900041207,1.4042578870376836,0.12714976040084677,0.0,50.85539709801063,0.15,20.67031006678536,0
2018-01-01 11:50:00,-0.4248464841359132,1.2047679990229365,0.0,0.05,-2.5228679187036978,0.1253976405924888,0.10748423050985531,0.38171581900041207,1.377765333703804,0.05565841076122434,0.0,50.904455503480236,0.15,20.66884405499599,0
2018-01-01 12:00:00,-0.5538170552513286,1.1633601258614676,0.0,0.05,-2.5620730996358048,0.11865855359628075,0.10393767697072097,0.3914622243665771,1.3110953181387246,0.03310227131217256,0.0,50.92061766315988,0.15201564078391733,20.67931097349403,0
2018-01-01 12:10:00,-0.5520628465158042,1.130141373808596,0.0,0.05,-2.5976726215113985,0.21168802175112145,0.10393767697072097,0.3914622243665771,1.2623614840782822,0.02616036782889255,0.0,50.90941213665162,0.15392300938747963,20.6836063048413,0
2018-01-01 12:20:00,-0.5452856544622573,1.1051338840772575,0.0,0.05,-2.6297088168995777,0.2905875897048906,0.10393767697072097,0.3914622243665771,1.2245156192415418,0.02392005215358963,0.0,50.88978814968789,0.15732451892231814,20.68464150308568,0
2018-01-01 12:30:00,-0.05722674532173949,1.0704602434583288,0.0,0.05,-2.1522997774077886,0.3553611872580147,0.10393767697072097,0.3914622243665771,1.1711174789778394,0.023194464512896903,0.0,50.86768225922063,0.161992373573693,20.684975577619525,0
2018-01-01 12:40:00,-0.03982920803804807,1.0605312076741047,0.0,0.05,-2.1726713213351516,0.4086375241089246,0.10393767697072097,0.3914622243665771,1.1558319765314595,0.022972711319421427,0.0,50.844729022469714,0.16769927200029308,20.685088789226832,0
2018-01-01 12:50:00,-0.48404728444687556,1.0492735940524578,0.0,0.05,-2.190781002676035,0.0,0.10393767697072097,0.3914622243665771,1.1384305548748659,0.02290326201699541,0.0,50.82169191283593,0.17426040340185148,20.685125730887854,0
2018-01-01 13:00:00,-0.5199833258114372,1.0369941299375078,0.0,0.05,-2.2066725918619774,0.0,0.10290930816087102,0.3914622243665771,1.1194238623118102,0.02289387121128185,0.0,50.7985981523397,0.17426040340185148,20.685142600231806,0
2018-01-01 13:10:00,-0.5370945108411507,1.0244992452026787,0.0,0.05,-2.2204044555585254,0.01596627808022255,0.10290930816087102,0.3914622243665771,1.1000811416878775,0.02289099242182664,0.0,50.77567197776117,0.17426040340185148,20.684979755759226,0
2018-01-01 13:20:00,-0.5419259166987767,1.011370804847005,0.0,0.05,-2.2320525206804036,0.043101114035748456,0.10290930816087102,0.3914622243665771,1.0797523538010068,0.022901603617423744,0.0,50.752767060509164,0.174517157181177,20.684986714014933,0
2018-01-01 13:30:00,-0.6679047532347298,1.0595456111573491,0.0,0.05,-2.4567484127563555,0.06723393230726837,0.10290930816087102,0.3914622243665771,1.1543319070277174,0.02290628765919189,0.0,50.73005305768101,0.17521019223902265,20.684989538672617,0
2018-01-01 13:40:00,-0.6710124041273688,1.0444869983446818,0.0,0.05,-2.4591248275541413,0.08981012223084761,0.10290930816087102,0.3914622243665771,1.1310156199755423,0.02291514869293438,0.0,50.70736753473618,0.1762911630205714,20.684995228453044,0
2018-01-01 13:50:00,-0.5084509331885056,1.0297165101543764,0.0,0.05,-2.457837701621836,0.2739363476432908,0.10290930816087102,0.3914622243665771,1.1081393749192496,0.022939513343341624,0.0,50.68486047289334,0.17773498013123015,20.6849999975767,0
2018-01-01 14:00:00,-0.44904964802849734,1.02647228727434,0.0,0.05,-2.452820745737442,0.28886548422881386,0.10452437304441674,0.38346905652453855,1.0860397644990125,0.09087241941216279,0.0,50.66240189804885,0.1821356869170943,20.68500292924133,0
2018-01-01 14:10:00,-0.3877694373824341,1.043340300744088,0.0,0.05,-2.4439731307928514,0.2998676061499703,0.10452437304441674,0.38346905652453855,1.1024433867319405,0.11589927095955109,0.0,50.68697855518205,0.186775963370829,20.674277161086078,0
2018-01-01 14:20:00,-0.46272932100795017,1.0253376158529726,0.0,0.05,-2.4311406604966024,0.2791492846411636,0.10452437304441674,0.38346905652453855,1.0994271714764532,0.051841453802079926,0.0,50.73627427772607,0.1915927787080933,20.67047560102058,0
2018-01-01 14:30:00,0.026287338002485672,0.9869968931817488,0.0,0.05,-1.8417391278439212,0.25030228505455043,0.10452437304441674,0.38346905652453855,1.047792988227381,0.031937762995519904,0.0,50.74855974726706,0.1960771655542565,20.67974248092505,0
2018-01-01 14:40:00,0.028193960349768676,0.9768958580242147,0.0,0.05,-1.8419826648533053,0.27180680666784673,0.10452437304441674,0.38346905652453855,1.034511410020624,0.025864978945647897,0.0,50.73664015909659,0.20009860042719133,20.68269567737706,0
2018-01-01 14:50:00,-0.25854468455481633,0.9684906148835593,0.0,0.05,-1.8426898713807298,0.0,0.10452437304441674,0.38346905652453855,1.0222673914362288,0.023884365820729263,0.0,50.71771237373786,0.20446517522049004,20.68358958990967,0
2018-01-01 15:00:00,-0.2500376832920171,0.970971169614944,0.0,0.05,-1.8447748737593626,0.0,0.11408951338157977,0.39857877344655246,1.0088040269420377,0.02326487669717555,0.0,50.69640815873849,0.20446517522049004,20.683886512827918,0
2018-01-01 15:10:00,-0.2818801399430709,0.9536257769578851,0.0,0.05,-1.8496404091874339,0.0,0.11408951338157977,0.39857877344655246,0.9820294191093053,0.02306256330692536,0.0,50.67454994809251,0.20446517522049004,20.687843379474636,0
2018-01-01 15:20:00,-0.3096381610569581,0.9421227604614526,0.0,0.05,-1.8595561693055223,0.0,0.11408951338157977,0.39857877344655246,0.964242672594884,0.023007048825547795,0.0,50.65246961278991,0.20446517522049004,20.68787927399187,0
2018-01-01 15:30:00,0.24728969919138793,1.0248473868848142,0.0,0.05,-1.4306877291555513,0.0,0.11408951338157977,0.39857877344655246,1.0923183144297008,0.02299082708910613,0.0,50.63050053136758,0.20446517522049004,20.687891672123797,0
2018-01-01 15:40:00,0.2792813811992752,1.0245117331676377,0.0,0.05,-1.3981786260580071,0.0,0.11408951338157977,0.39857877344655246,1.0917972690927729,0.02299445133637728,0.0,50.60852358069962,0.20446517522049004,20.687900599608536,0
2018-01-01 15:50:00,0.31149537002205746,1.0200233592121906,0.0,0.05,-1.359029067725481,0.0,0.11408951338157977,0.39857877344655246,1.0848403528831159,0.023015798036290395,0.0,50.58671686671419,0.20446517522049004,20.687906162903026,0
2018-01-01 16:00:00,0.46482200237932864,1.0443019542186724,0.0,0.05,-1.3074975471989156,0.0,0.1404381500982858,0.41677427237250153,1.0754389913489657,0.08966813575849128,0.0,50.56494276360973,0.20446517522049004,20.687909945759632,0
2018-01-01 16:10:00,0.5863417720899399,1.0530654543379863,0.0,0.05,-1.2146994533267594,0.0,0.1404381500982858,0.41677427237250153,1.0793983130697222,0.1144304898761898,0.0,50.5956815864522,0.20446517522049004,20.68547762209005,0
2018-01-01 16:20:00,0.7776548197098607,1.0517001444137424,0.0,0.05,-0.9826921324756654,0.0,0.1404381500982858,0.41677427237250153,1.101744266920715,0.05139026279402387,0.0,50.65059013637816,0.20446517522049004,20.681719960185486,0
2018-01-01 16:30:00,1.8491504069225497,1.22915985272319,0.0,0.05,-0.21212057283951175,0.0,0.07698917253041822,0.3254838817555348,1.4349679014962091,0.17383002397989938,0.0,50.662845088803294,0.20446517522049004,20.690812562588025,0
2018-01-01 16:40:00,2.090935030304564,1.3558351092504144,0.0,0.05,-0.19906824066359438,0.0,0.07698917253041822,0.3254838817555348,1.6103975410358897,0.2271326756463159,0.0,50.75471621874393,0.20446517522049004,20.64871058825948,0
2018-01-01 16:50:00,2.232921621953964,1.4091204797250472,0.0,0.05,0.0,-0.10158819352979243,0.1404381500982858,0.41677427237250153,1.6418777630669235,0.08541962994604559,0.0,50.88748898307538,0.20446517522049004,20.640151638240177,0
2018-01-01 17:00:00,2.0218455584125654,1.3477313865542087,0.0,0.05,0.0,-0.2326574573062139,0.1875585094698234,0.4518327257445908,1.5228949848882267,0.042216795616138544,0.0,50.94153674287278,0.2027281252889947,20.685403316894988,0
2018-01-01 17:10:00,1.6589122296115368,1.3112380612518464,0.0,0.05,0.0,-0.531071560799369,0.1875585094698234,0.4518327257445908,1.4714843163704472,0.02910823882604472,0.0,50.94217808441948,0.1987478920569814,20.705122682702385,0
2018-01-01 17:20:00,1.8862804261290416,1.3680091141182291,0.0,0.05,0.0,-0.5302487486643237,0.1875585094698234,0.4518327257445908,1.4714676904174955,0.25567024916145575,0.0,50.926672663374255,0.18965182984880793,20.707110043756906,0
2018-01-01 17:30:00,2.1323870735889194,1.5686096031833423,0.0,0.05,0.0,-0.49702504537145975,0.1875585094698234,0.4518327257445908,1.8439501441825759,0.09607073956338918,0.0,51.056978963792496,0.18056982017944198,20.673337644572353,0
2018-01-01 17:40:00,1.918251526087452,1.52394095805382,0.0,0.05,0.0,-0.610610027179272,0.1875585094698234,0.4518327257445908,1.7947022839521718,0.04476803410013831,0.0,51.11917679713092,0.17205791396041292,20.696621841639672,0
2018-01-01 17:50:00,1.9890731323321522,1.5533600672777177,0.0,0.05,0.0,-0.676500141257018,0.1875585094698234,0.4518327257445908,1.782448492775949,0.19373354559880726,0.0,51.12260935116662,0.16159599310372236,20.70462342514557,0
2018-01-01 18:00:00,2.6939555118100946,1.5797738292816996,0.0,0.05,0.0,-0.0001152166769627298,0.12376016210658161,0.3505161674108516,1.9187389982102712,0.25105540075935295,0.0,51.196478998368676,0.15000196930319634,20.682025488743587,0
2018-01-01 18:10:00,2.846110355648287,1.6704696051783936,0.0,0.05,0.0,-3.3208290699859033e-12,0.12376016210658161,0.3505161674108516,2.051775633551742,0.2700583925824329,0.0,51.32722502636458,0.15000000000005675,20.64661955762852,0
2018-01-01 18:20:00,2.711645391352788,1.6509509561760316,0.0,0.05,0.0,0.0,0.12376016210658161,0.3505161674108516,2.087649645591165,0.09971941624418983,0.0,51.46780596737224,0.15,20.64322387625955,0
2018-01-01 18:30:00,2.975330293748794,1.80814729887756,0.0,0.05,0.0,0.0,0.12376016210658161,0.3505161674108516,2.318127209306836,0.1329267549245251,0.0,51.49613152993841,0.15,20.669814859548175,0
2018-01-01 18:40:00,3.0202688738103007,1.8321747012932013,0.0,0.05,0.0,0.0,0.12376016210658161,0.3505161674108516,2.3504174367195905,0.14557510757327716,0.0,51.538658434081945,0.15,20.6648365283196,0
2018-01-01 18:50:00,2.9560254326916193,1.8241052574490484,0.0,0.05,0.0,0.0,0.12376016210658161,0.3505161674108516,2.370734221286737,0.061014881887449066,0.0,51.592270341032894,0.15,20.66275327976004,0
2018-01-01 19:00:00,2.8856923291061602,1.785647662101693,0.0,0.05,0.0,0.0,0.12706282044102277,0.3369835246458262,2.3372294635205053,0.03441652049880628,0.0,51.587179601830606,0.15,20.675984345343185,0
2018-01-01 19:10:00,2.874653817260592,1.781797505639032,0.0,0.05,0.0,0.0,0.12706282044102277,0.3369835246458262,2.334488228574473,0.026119243599270075,0.0,51.56973245164276,0.15,20.67866472753648,0
2018-01-01 19:20:00,2.958671024100256,1.8035849680779958,0.0,0.05,0.0,0.0,0.12706282044102277,0.3369835246458262,2.336336805165119,0.10828787384828811,0.0,51.547636881158176,0.15,20.67997546932708,0
2018-01-01 19:30:00,3.0087463961270684,1.8591684435964906,0.0,0.05,0.0,0.0,0.12706282044102277,0.3369835246458262,2.445195991927923,0.049504059112296585,0.0,51.57612989347507,0.15,20.667246897543812,0
2018-01-01 19:40:00,2.971915648277591,1.8428212786372553,0.0,0.05,0.0,0.0,0.12706282044102277,0.3369835246458262,2.427193757533297,0.03067554565744521,0.0,51.56254771425517,0.15,20.67629624458182,0
