Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-14 23:00:00,0.36822551963269473,0.2068023033793119,0.05087027027027027,0.0,0.051466406250000006,0.2757364045057493,0.041022708876945375,0.05087027027027027,0.0,0.0,51.22310533162036,20.323608629804358,-0.051943359940867316
2025-01-15 00:00:00,0.2984260694738556,0.17301526206773626,0.05087027027027027,0.0,0.051466406250000006,0.23068701609031508,0.016272647133540527,0.05087027027027027,0.0,0.0,50.463640296317344,20.269911140148228,-0.07791024266372529
2025-01-15 01:00:00,0.2975494507117924,0.17235779799618883,0.05087027027027027,0.0,0.051466406250000006,0.22981039732825184,0.016272647133540527,0.05087027027027027,0.0,0.0,49.70993168245602,20.260275320566812,-0.07521883485636773
2025-01-15 02:00:00,0.2966728319497291,0.1717003339246414,0.05087027027027027,0.0,0.051466406250000006,0.22893377856618863,0.016272647133540527,0.05087027027027027,0.0,0.0,48.972626970121006,20.251436927083894,-0.07425752882060804
2025-01-15 03:00:00,0.2957962131876659,0.171042869853094,0.05087027027027027,0.0,0.051466406250000006,0.2280571598041254,0.016272647133540527,0.05087027027027027,0.0,0.0,48.26458365418134,20.21872832598325,-0.08069705250586996
2025-01-15 04:00:00,0.2777641256756027,0.17038540578154657,0.03391351351351351,0.0,0.034310937500000006,0.22718054104206215,0.016272647133540527,0.03391351351351351,0.0,0.0,47.57695201957733,20.129297436854294,-0.08771129569574096
2025-01-15 05:00:00,0.259659385609474,0.17038540578154657,0.016956756756756754,0.0,0.017155468750000003,0.22718054104206215,0.015323375817411848,0.016956756756756754,0.0,0.0,46.88955963578001,20.32567654154335,-0.038214842288658166
2025-01-15 06:00:00,0.42028681607800983,0.22565421685840167,0.10507043624137821,0.0,0.051466406250000006,0.3008722891445357,0.06794812068347421,0.05087027027027027,0.05420016597110795,0.0,49.58942607323501,20.332681377583917,-0.05075811441402098
2025-01-15 07:00:00,0.35404083904379496,0.19841460461842458,0.05087027027027027,0.0,0.051466406250000006,0.2645528061578995,0.03802162663589548,0.05087027027027027,0.0,0.0,50.563769398346516,20.246845624719608,-0.0911215214018179
2025-01-15 08:00:00,0.2979315185570663,0.17367272613928367,0.0973275553883628,0.0,0.051466406250000006,0.2315636348523783,0.01490147745468799,0.05087027027027027,0.04645728511809253,0.0,51.1595305307537,20.227927886696097,-0.08557323081351947
2025-01-15 09:00:00,0.36833010071938094,0.2273110892898056,0.03871440426507711,0.0,0.0,0.30308145238640755,0.06524864833297338,0.0,0.03871440426507711,0.0,51.37427319370913,20.151588906038292,-0.056200887466685084
2025-01-15 10:00:00,0.41667197577968623,0.2266536252182582,0.05087027027027027,0.0,0.051466406250000006,0.30220483362434436,0.06300073590534186,0.05087027027027027,0.0,0.0,51.56556915612102,20.3218926425017,-0.08821509033082885
2025-01-15 11:00:00,0.36659766584496745,0.22980882305064185,0.0,0.0,0.0,0.3064117640675226,0.0601859017774449,0.0,0.0,0.0,50.7363101825187,20.053218949125753,-0.08010532783967299
2025-01-15 12:00:00,0.37020565211236567,0.23396342924288194,0.0,0.0,0.0,0.31195123899050936,0.058254413121856294,0.0,0.0,0.0,49.920542817961504,19.88122216247499,-0.22988894863618198
2025-01-15 13:00:00,0.41252740228710016,0.23396342924288194,0.04239189189189189,0.0,0.042888671875000006,0.31195123899050936,0.05768749142159083,0.04239189189189189,0.0,0.0,49.131336965408,20.352127570702617,-0.016484960982337368
2025-01-15 14:00:00,0.3667753872324088,0.23112375119373668,0.04645728511809253,0.0,0.0,0.308165001591649,0.05861038564075982,0.0,0.04645728511809253,0.0,50.428382960161066,20.021491446332,-0.0903389156880527
2025-01-15 15:00:00,0.41212598320621563,0.2520793922740172,0.03871440426507711,0.0,0.0,0.33610585636535634,0.07602012684085921,0.0,0.03871440426507711,0.0,51.291879727987585,19.874037267967218,-0.237073843143951
2025-01-15 16:00:00,0.5572124224707873,0.31258070427937606,0.04645728511809253,0.0,0.0,0.41677427237250153,0.1404381500982858,0.0,0.04645728511809253,0.0,50.551916724582426,19.936149438334272,-0.17496167277689825
2025-01-15 17:00:00,0.6643912352144142,0.34616621097510963,0.0,0.025,0.0,0.4518327257445908,0.1875585094698234,0.0,0.0,0.0,51.544024524539154,19.881376597243115,-0.22973451386805663
2025-01-15 18:00:00,0.7852836945159395,0.3607676816664001,0.08884917700998442,0.05,0.042888671875000006,0.4615791311107558,0.23081589153018364,0.04239189189189189,0.04645728511809253,0.0,50.95011591429764,20.10342932108733,-0.18066355482313654
2025-01-15 19:00:00,0.7220006978530021,0.3417836456619569,0.03871440426507711,0.05,0.0,0.4362670831048316,0.23573361474817053,0.0,0.03871440426507711,0.0,50.601679791431295,20.190152415200778,-0.020029378265045732
2025-01-15 20:00:00,0.7128224875222232,0.3231415539458227,0.08184179368233195,0.05,0.051466406250000006,0.4114109608166526,0.19994512045557053,0.05087027027027027,0.030971523412061684,0.0,51.62378389705621,20.129855677688564,-0.1498989748477542
2025-01-15 21:00:00,0.5997843060719005,0.31080985789445575,0.0,0.05,0.0,0.39496869941483,0.1548156066570704,0.0,0.0,0.0,51.244490345911565,20.196142295491377,-0.04737272331293951
2025-01-15 22:00:00,0.501837962458196,0.24623321321206892,0.05087027027027027,0.05,0.051466406250000006,0.3088665065049809,0.09150504970321502,0.05087027027027027,0.0,0.0,50.09556832952141,20.283586469520607,-0.06835807002784762
2025-01-15 23:00:00,0.4182255196326947,0.22138563671264525,0.08958467453534738,0.05,0.051466406250000006,0.2757364045057493,0.041022708876945375,0.05087027027027027,0.03871440426507711,0.0,51.573459362852454,20.253465832937447,-0.06888756075314309
2025-01-16 00:00:00,0.39697482492232,0.2175729748087142,0.05087027027027027,0.05,0.051466406250000006,0.2706528553005079,0.024855563371812068,0.05087027027027027,0.0,0.0,51.259849978551436,20.22405657447423,-0.08540325137969974
2025-01-16 01:00:00,0.3990158569617924,0.18694113132952214,0.10174054054054053,0.05,0.10293281250000001,0.22981039732825184,0.016272647133540527,0.10174054054054053,0.0,0.0,50.43847396234658,20.347243346464023,-0.05386139234010206
2025-01-16 02:00:00,0.3466728319497292,0.18628366725797474,0.05087027027027027,0.05,0.051466406250000006,0.22893377856618863,0.016272647133540527,0.05087027027027027,0.0,0.0,49.639657853560706,20.27539923355187,-0.04508064502091968
2025-01-16 03:00:00,0.39726261943766594,0.18562620318642734,0.10174054054054053,0.05,0.10293281250000001,0.2280571598041254,0.016272647133540527,0.10174054054054053,0.0,0.0,48.8612877075742,20.275153642120067,-0.07490138287580408
2025-01-16 04:00:00,0.3449195944256027,0.1849687391148799,0.05087027027027027,0.05,0.051466406250000006,0.22718054104206215,0.016272647133540527,0.05087027027027027,0.0,0.0,48.10481118251558,20.296809545852636,-0.04081497562935296
2025-01-16 05:00:00,0.4394816332889545,0.20926376242423397,0.10174054054054053,0.05,0.10293281250000001,0.25957390545453424,0.02697491533442026,0.10174054054054053,0.0,0.0,47.36757826640939,20.270933858480927,-0.07648396721917822
2025-01-16 06:00:00,0.4286569606102874,0.22225292254714824,0.10507043624137821,0.05,0.051466406250000006,0.27689278561841996,0.05029776874186741,0.05087027027027027,0.05420016597110795,0.0,47.65575197356543,20.285223532588713,-0.04406872511748817
