Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-01 03:50:00,0.6046469154280311,0.18562620318642734,0.3124498544944438,0.05,0.016272647133540527,0.2280571598041254,0.3103171084903651,0.005727152666129271,0.3067227018283145,0.0,51.66640513924434,20.64892606054133,0
2018-01-01 04:00:00,0.6047725516865048,0.1849687391148799,0.31344050038346877,0.05,0.016272647133540527,0.22718054104206215,0.311319363510902,0.005727152666129376,0.3077133477173394,0.0,51.66640513924433,20.648926060541335,0
2018-01-01 04:10:00,0.6057781333363661,0.1849687391148799,0.314434460854577,0.05,0.016272647133540527,0.22718054104206215,0.3123249451607633,0.005727179151274318,0.3087072817033027,0.0,51.66640513924434,20.648782330774676,0
2018-01-01 04:20:00,0.6067089006771132,0.1849687391148799,0.3153544471596196,0.05,0.016272647133540527,0.22718054104206215,0.3132557125015105,0.005727179204458627,0.30962726795516093,0.0,51.666405138034904,20.648782330774676,0
2018-01-01 04:30:00,0.5941829487347063,0.1849687391148799,0.30297358346375663,0.05,0.016272647133540527,0.22718054104206215,0.30072976055910355,0.005727179204565517,0.29724640425919113,0.0,51.666405138032474,20.64878233077468,0
2018-01-01 04:40:00,0.594985939509716,0.1849687391148799,0.3037672731873186,0.05,0.016272647133540527,0.22718054104206215,0.3015327513341133,0.005727179204565724,0.2980400939827529,0.0,51.66640513803247,20.64878233077468,0
2018-01-01 04:50:00,0.5958026861324205,0.1849687391148799,0.3045745594244316,0.05,0.016272647133540527,0.22718054104206215,0.30234949795681776,0.005727179204565517,0.2988473802198661,0.0,51.666405138032474,20.64878233077468,0
2018-01-01 05:00:00,0.5956126818070704,0.1849687391148799,0.3591268971094834,0.05,0.015323375817411847,0.22718054104206215,0.30310876494759637,0.05952904449718744,0.299597852612296,0.0,51.66640513803247,20.64878233077468,0
2018-01-01 05:10:00,0.5963957361134566,0.1849687391148799,0.36000894668570255,0.05,0.015323375817411847,0.22718054104206215,0.30389181925398256,0.05963710989412129,0.30037183679158125,0.0,51.66394830407539,20.648626688948763,0
2018-01-01 05:20:00,0.5970864726111832,0.1849687391148799,0.3068900340824349,0.05,0.015323375817411847,0.22718054104206215,0.3045825557517091,0.0058354616019811595,0.30105457248045375,0.0,51.663943369325736,20.648626688948763,0
2018-01-01 05:30:00,0.5785055160385312,0.1849687391148799,0.2884162646639863,0.05,0.015323375817411847,0.22718054104206215,0.28600159917905715,0.005727425320980028,0.28268883934300626,0.0,51.66640019337359,20.648626688948763,0
2018-01-01 05:40:00,0.5790594187687721,0.1849687391148799,0.2889635345904717,0.05,0.015323375817411847,0.22718054104206215,0.28655550190929807,0.005727208378964843,0.28323632621150685,0.0,51.66640512679369,20.648626688948763,0
2018-01-01 05:50:00,0.6236550317176152,0.20926376242423397,0.2895078643052536,0.05,0.02697491533442026,0.25957390545453424,0.2871062109286606,0.00572720794333428,0.28378065636191935,0.0,51.666405136700234,20.648626688948763,0
2018-01-01 06:00:00,0.6633637354589886,0.22225292254714824,0.288584379556661,0.05,0.05029776874186741,0.27689278561841996,0.2861731810987012,0.0057259457293734085,0.2828584338272876,0.0,51.66640513672013,20.655476475508706,0
2018-01-01 06:10:00,0.6624280835119711,0.22225292254714824,0.2876583677598312,0.05,0.05029776874186741,0.27689278561841996,0.28523752915168366,0.005724748212221251,0.28193361954761,0.0,51.666405194358475,20.6619614150238,0
2018-01-01 06:20:00,0.6628008905067932,0.22225292254714824,0.28802685412224255,0.05,0.05029776874186741,0.27689278561841996,0.28561033614650577,0.00572474580754968,0.2823021083146929,0.0,51.666405249042455,20.661961415023796,0
2018-01-01 06:30:00,0.9841292867587988,0.22225292254714824,0.2754082284052359,0.05,0.05029776874186741,0.6109876821026684,0.272843835914263,0.005724745802721179,0.2696834826025147,0.0,51.66640524915226,20.661961415023796,0
2018-01-01 06:40:00,0.9760265800128471,0.22225292254714824,0.2673921077564991,0.05,0.05029776874186741,0.6109876821026684,0.2647411291683112,0.005717478153844048,0.26167462960265503,0.0,51.66640524915249,20.70140154131954,0
2018-01-01 06:50:00,0.9760363663455348,0.22225292254714824,0.26740176614019573,0.05,0.05029776874186741,0.6109876821026684,0.26475091550099894,0.00571746356005787,0.26168430258013786,0.0,51.666405581025856,20.70140154131954,0
2018-01-01 07:00:00,1.1222354008944655,0.28919596560382294,0.26745949002249575,0.05,0.10718101218487115,0.7002450728449012,0.264809315864693,0.005717463530752919,0.26174202649174283,0.0,51.666405581692274,20.701401541319537,0
2018-01-01 07:10:00,1.117431975056544,0.28919596560382294,0.2627074720600001,0.05,0.10718101218487115,0.7002450728449012,0.2600058900267714,0.005713233269060092,0.25699423879094,0.0,51.666405581693624,20.724358353921097,0
2018-01-01 07:20:00,1.1173444874137726,0.28919596560382294,0.2626209892930405,0.05,0.10718101218487115,0.7002450728449012,0.25991840238399994,0.005713224774492325,0.2569077645185482,0.0,51.6664057748663,20.724358353921097,0
2018-01-01 07:30:00,1.0988610139626975,0.28919596560382294,0.24435161011198608,0.05,0.10718101218487115,0.7002450728449012,0.24143492893292498,0.0057132247574348035,0.23863838535455129,0.0,51.666405775254205,20.7243583539211,0
2018-01-01 07:40:00,1.0985479408100816,0.28919596560382294,0.2440421632892894,0.05,0.10718101218487115,0.7002450728449012,0.2411218557803091,0.0057132247574009165,0.2383289385318885,0.0,51.66640577525498,20.724358353921097,0
2018-01-01 07:50:00,1.0983255576990774,0.28919596560382294,0.2438223560444355,0.05,0.10718101218487115,0.7002450728449012,0.2408994726693049,0.005713224757400602,0.2381091312870349,0.0,51.66640577525498,20.724358353921097,0
2018-01-01 08:00:00,1.1133611500467222,0.2958483055568992,0.24363556579273885,0.05,0.11353579712837308,0.7091148594490031,0.24071049346934614,0.005713224757400602,0.23792234103533824,0.0,51.66640577525498,20.7243583539211,0
2018-01-01 08:10:00,1.1125583210149295,0.2958483055568992,0.24284159286606868,0.05,0.11353579712837308,0.7091148594490031,0.23990766443755324,0.005712781684548906,0.23712881118151977,0.0,51.66640577525498,20.726762824686237,0
2018-01-01 08:20:00,1.1123550884455298,0.2958483055568992,0.24264071345216276,0.05,0.11353579712837308,0.7091148594490031,0.2397044318681536,0.0057127807948372565,0.2369279326573255,0.0,51.66640579548767,20.72676282468624,0
2018-01-01 08:30:00,1.093109725793331,0.2958483055568992,0.2236182700566971,0.05,0.11353579712837308,0.7091148594490031,0.22045906921595487,0.005712780793050584,0.2179054892636465,0.0,51.6664057955283,20.726762824686237,0
2018-01-01 08:40:00,1.0916787975393945,0.2958483055568992,0.2222039162612967,0.05,0.11353579712837308,0.7091148594490031,0.21902814096201825,0.005712780793047029,0.2164911354682497,0.0,51.666405795528384,20.726762824686237,0
2018-01-01 08:50:00,1.0906307302941125,0.2958483055568992,0.22116798879105676,0.05,0.11353579712837308,0.7091148594490031,0.21798007371673644,0.005712780793047029,0.21545520799800974,0.0,51.666405795528384,20.72676282468624,0
2018-01-01 09:00:00,1.0921937838698184,0.2958483055568992,0.22026953783006722,0.05,0.11600783038726745,0.7091148594490031,0.2170710940335478,0.005712780793047029,0.2145567570370202,0.0,51.666405795528384,20.726762824686237,0
2018-01-01 09:10:00,1.0912976476228196,0.2958483055568992,0.21938370685244393,0.05,0.11600783038726745,0.7091148594490031,0.21617495778654894,0.005712706105893687,0.21367100074655024,0.0,51.666405795528384,20.727168137438877,0
2018-01-01 09:20:00,1.0905434883943104,0.2958483055568992,0.2186382829090386,0.05,0.11600783038726745,0.7091148594490031,0.21542079855803997,0.0057127059559180645,0.21292557695312056,0.0,51.66640579893894,20.727168137438877,0
2018-01-01 09:30:00,1.0513888608599657,0.2958483055568992,0.17993718387865157,0.05,0.11600783038726745,0.7091148594490031,0.17626617102369518,0.0057127059556169564,0.1742244779230346,0.0,51.66640579894578,20.727168137438877,0
2018-01-01 09:40:00,1.047775720497123,0.2958483055568992,0.17636589456248217,0.05,0.11600783038726745,0.7091148594490031,0.17265303066085247,0.005712705955616433,0.17065318860686574,0.0,51.66640579894579,20.727168137438877,0
2018-01-01 09:50:00,1.0445945268474977,0.2958483055568992,0.1732215487157482,0.05,0.11600783038726745,0.7091148594490031,0.1694718370112272,0.00571270595561633,0.1675088427601319,0.0,51.666405798945796,20.727168137438877,0
2018-01-01 10:00:00,1.0373576380860245,0.29519084148535185,0.17052513111646495,0.05,0.11237557663088248,0.7082382406869399,0.16674382076820224,0.005712705955616433,0.1648124251608485,0.0,51.66640579894579,20.727168137438877,0
2018-01-01 10:10:00,1.0350452826590175,0.29519084148535185,0.16823969595501162,0.05,0.11237557663088248,0.7082382406869399,0.16443146534119513,0.00571284218147513,0.16252685377353648,0.0,51.666405798945796,20.72642886602124,0
2018-01-01 10:20:00,1.0327309225123278,0.29519084148535185,0.16595214334225658,0.05,0.11237557663088248,0.7082382406869399,0.16211710519450537,0.005712842455023522,0.16023930088723307,0.0,51.66640579272511,20.72642886602124,0
2018-01-01 10:30:00,1.0033272712155452,0.29519084148535185,0.15981091123862057,0.05,0.11237557663088248,0.7082382406869399,0.1327134538977228,0.028634678814616586,0.13117623242400397,0.0,51.666405792712624,20.72642886602124,0
2018-01-01 10:40:00,1.0004199599713781,0.29519084148535185,0.15698330355713622,0.05,0.11237557663088248,0.7082382406869399,0.12980614265355567,0.02868070695748276,0.12830259659965346,0.0,51.6653590790788,20.72642886602124,0
2018-01-01 10:50:00,0.9975920232850872,0.29519084148535185,0.13126637896190516,0.05,0.11237557663088248,0.7082382406869399,0.12697820596726486,0.005758963025149203,0.12550741593675596,0.0,51.665356977227795,20.72642886602124,0
2018-01-01 11:00:00,0.9975948942858928,0.30087019758364236,0.128573115618432,0.05,0.10748423050985531,0.7158107154846605,0.12429994829137693,0.005712935067881849,0.12286018055055015,0.0,51.66640368664097,20.726428866021237,0
2018-01-01 11:10:00,0.9949233149973757,0.30087019758364236,0.12593232384791977,0.05,0.10748423050985531,0.7158107154846605,0.1216283690028599,0.005712777652042816,0.12021954619587696,0.0,51.666405788483495,20.72678155148721,0
2018-01-01 11:20:00,0.9923856730052897,0.30087019758364236,0.14634591143536713,0.05,0.10748423050985531,0.7158107154846605,0.11909072701077386,0.02863461369498836,0.11771129774037878,0.0,51.666405795671814,20.72678155148721,0
2018-01-01 11:30:00,0.6471154075732701,0.30087019758364236,0.13534601505779226,0.05,0.10748423050985531,0.38171581900041207,0.10791535806300266,0.028680641837218225,0.10666537322057404,0.0,51.66535908205246,20.72678155148721,0
2018-01-01 11:40:00,0.6524077647799189,0.30087019758364236,0.14058443090519168,0.05,0.10748423050985531,0.38171581900041207,0.11320771526965145,0.0286880019127949,0.1118964289923968,0.0,51.66535698020149,20.68734142519147,0
2018-01-01 11:50:00,0.6497573869970106,0.30087019758364236,0.11504293089918166,0.05,0.10748423050985531,0.38171581900041207,0.1105573374867431,0.005766180333134453,0.10927675056604721,0.0,51.66535664410749,20.68734142519147,0
2018-01-01 12:00:00,0.6533946642628594,0.3081800016082661,0.11246401055563736,0.05,0.10393767697072097,0.3914622243665771,0.1079947629255613,0.005720152219947446,0.10674385833568992,0.0,51.66640335706639,20.68734142519147,0
2018-01-01 12:10:00,0.6507220019324685,0.3081800016082661,0.10982204286691707,0.05,0.10393767697072097,0.3914622243665771,0.10532210059517044,0.005719889382887618,0.10410215348402946,0.0,51.66640545891604,20.688266209557337,0
2018-01-01 12:20:00,0.6483276542666333,0.3081800016082661,0.10745542843003981,0.05,0.10393767697072097,0.3914622243665771,0.10292775292933522,0.005719888855098455,0.10173553957494136,0.0,51.66640547091835,20.688266209557337,0
2018-01-01 12:30:00,0.6451794543309322,0.3081800016082661,0.10434369412959932,0.05,0.10393767697072097,0.3914622243665771,0.09977955299363406,0.005719888854038248,0.09862380527556107,0.0,51.66640547094245,20.688266209557337,0
