Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),HVAC Cooling Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),Lighting Electric Power (kW),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2018-01-02 03:00:00,3.134306068384724,2.0103915948030826,0.0,0.05,2.8154942387393938,0.02448202270766444,0.2280571598041254,0.016272647133540527,0.0,51.09811698412429,20.743114013911978,0
2018-01-02 04:00:00,3.3459547106849,2.147614266097609,0.0,0.05,3.029543302106941,0.022958220402356726,0.22718054104206215,0.016272647133540527,0.0,50.96017351775414,20.74644905541662,0
2018-01-02 05:00:00,3.225100497940973,2.055715360750895,0.0,0.05,2.8730901561666546,0.05950642491484469,0.22718054104206215,0.015323375817411847,0.0,50.817173221890286,20.74729584675532,0
2018-01-02 06:00:00,3.624360028162033,2.204167778796574,0.0,0.05,2.954870597818241,0.2922988759835049,0.27689278561841996,0.05029776874186741,0.0,50.77437446803556,20.719636961704037,0
2018-01-02 07:00:00,3.520589925203831,2.1689715152978026,0.0,0.05,2.8690116451325123,0.1567161642991996,0.3492172813268607,0.09564483444525887,0.0,51.10765244361776,20.593470132246352,0
2018-01-02 08:00:00,3.1107294719522263,1.9578463414953886,0.0,0.05,2.633107374739346,0.060379688423640346,0.30308145238640755,0.06416095640283247,0.0,51.24853309970593,20.76209376897885,0
2018-01-02 09:00:00,2.8412004434428986,1.7931804852215656,0.0,0.05,2.3881292949120567,0.034741047811460986,0.30308145238640755,0.06524864833297338,0.0,51.20185391978195,20.795445988869048,0
2018-01-02 10:00:00,2.1591997828536633,1.3691880970974055,0.0,0.05,1.806756909416257,0.05801460038989416,0.23068701609031508,0.013741256957197382,0.0,51.04922823835343,20.8178203450238,0
2018-01-02 11:00:00,1.4998175912891725,0.9531984073653679,0.0,0.05,1.1720237930407906,0.034103847335636074,0.23068701609031508,0.013002934822430633,0.0,50.9531364177632,20.72222727014455,0
2018-01-02 12:00:00,1.2147864914197763,0.7659010108303344,0.0,0.05,0.8765191509141791,0.04314057584076803,0.23244025361444154,0.01268651105038774,0.0,50.80013416543314,20.738856445067505,0
2018-01-02 13:00:00,1.06699190656698,0.6758760083587878,0.0,0.05,0.7424211557111364,0.029549460781695125,0.23244025361444154,0.012581036459706776,0.0,50.6702164131325,20.733689085544757,0
2018-01-02 14:00:00,1.1044058453312953,0.6800500758977066,0.0,0.05,0.6627832688978831,0.024847189201003258,0.308165001591649,0.05861038564075982,0.0,50.53585573971337,20.743635219704395,0
2018-01-02 15:00:00,0.9462915602676918,0.55825240173823,0.0,0.05,0.4857479149680205,0.09911263134883315,0.2734225927620013,0.038008421188836725,0.0,50.41415963438531,20.82474468141812,0
2018-01-02 16:00:00,1.2315977553591586,0.7091485930227217,0.0,0.05,0.6455279059474078,0.13359679512579772,0.3254838817555348,0.07698917253041822,0.0,50.56664457360431,20.736104380453536,0
2018-01-02 17:00:00,1.5148484166598715,0.8597385188078258,0.0,0.05,0.8380327981191751,0.18060832993137277,0.3447663459657059,0.10144094264361762,0.0,50.90416724598253,20.760673610219914,0
2018-01-02 18:00:00,1.9824862489812682,1.0735413711476172,0.0,0.05,1.016859993558334,0.22323123278199478,0.4615791311107558,0.23081589153018364,0.0,51.36280209000489,20.747712721667043,0
2018-01-02 19:00:00,2.3430788011035864,1.3150749298208497,0.0,0.05,1.4343354233047723,0.18674267994581245,0.4362670831048316,0.23573361474817053,0.0,51.57846415299497,20.866024244982874,0
2018-01-02 20:00:00,2.2704118065724237,1.3280940350946846,0.0,0.05,1.575447872790097,0.20998132838849162,0.3243275006428641,0.11065510475097143,0.0,51.597317460673004,20.883340738960378,0
2018-01-02 21:00:00,2.4176487600488183,1.4790653539922975,0.0,0.05,1.875859155117608,0.12413726541676383,0.2955799676947453,0.07207237181970123,0.0,51.296820708324844,20.713414134030213,0
2018-01-02 22:00:00,2.220247817365366,1.4055734380748304,0.0,0.05,1.8602795840695245,0.05475573844309009,0.234193491138568,0.021019003714183918,0.0,51.07260022307696,20.741615062184547,0
2018-01-02 23:00:00,2.1017434487738997,1.3322269257186545,0.0,0.05,1.7513192381528773,0.05079486059352745,0.2315636348523783,0.018065715175116917,0.0,50.93207943183857,20.72906521495572,0
2018-01-03 00:00:00,2.2021522937702884,1.3982721222928596,0.0,0.05,1.8547026088865488,0.05049002165988411,0.23068701609031508,0.016272647133540527,0.0,50.82344054202631,20.730202605524205,0
2018-01-03 01:00:00,2.287974179092509,1.4612305669663375,0.0,0.05,1.9606623460295467,0.031228788601170343,0.22981039732825184,0.016272647133540527,0.0,50.72956591630639,20.728669319878392,0
2018-01-03 02:00:00,2.3283250919842002,1.489543451430196,0.0,0.05,2.0078092287804976,0.025309437503973502,0.22893377856618863,0.016272647133540527,0.0,50.634126042636396,20.742773459089705,0
2018-01-03 03:00:00,2.413873625584142,1.5466425447144883,0.0,0.05,2.0837084899338474,0.023635230427412158,0.24025725808934215,0.016272647133540527,0.0,50.51541906111467,20.747020111514402,0
2018-01-03 04:00:00,2.5233378872449226,1.6053079898426856,0.0,0.05,2.179231177770225,0.050653521299094985,0.22718054104206215,0.016272647133540527,0.0,50.38833911032772,20.755438015775848,0
2018-01-03 05:00:00,2.7892852114267175,1.7069748798426645,0.0,0.05,2.2336690327440722,0.219067357893691,0.25957390545453424,0.02697491533442026,0.0,50.377681467828886,20.727975787829138,0
2018-01-03 06:00:00,2.8257882807146686,1.739379853611914,0.0,0.05,2.285407992051072,0.16318973430330927,0.27689278561841996,0.05029776874186741,0.0,50.79410892694662,20.628858041019758,0
2018-01-03 07:00:00,2.799056778500315,1.752459703917615,0.0,0.05,2.300981986911153,0.06015082136385196,0.3153514912592762,0.07257247896603429,0.0,51.14721906691259,20.683491734765052,0
2018-01-03 08:00:00,2.6354872995554453,1.6672848564305147,0.0,0.05,2.21416701109451,0.034272203792238824,0.28520199800290025,0.051846086665796355,0.0,51.113354972980005,20.807802459058752,0
2018-01-03 09:00:00,2.196791858004654,1.3661994075585098,0.0,0.05,1.7165668750802137,0.06189488220505979,0.30308145238640755,0.06524864833297338,0.0,51.031260980165605,20.797684183313528,0
2018-01-03 10:00:00,1.6898943119833958,1.0591804690077904,0.0,0.05,1.3200822946416415,0.07538374429424173,0.23068701609031508,0.013741256957197382,0.0,50.99732051659098,20.797243890221097,0
2018-01-03 11:00:00,1.423447789566887,0.8859583878101607,0.0,0.05,1.0503480676174124,0.07940977103672878,0.23068701609031508,0.013002934822430633,0.0,50.98549534499048,20.706733920430437,0
2018-01-03 12:00:00,2.4828210062969918,1.1085006128566572,0.0,0.05,0.7994508395712951,0.044099433071888156,1.5538002715676866,0.03547046208612202,-0.0,50.99048549588228,20.702648607490666,0
2018-01-03 13:00:00,2.2344972342812874,0.8449669302501444,0.0,0.05,0.660813276621702,0.047483176071852325,1.4185132901661424,0.05768749142159083,-0.0,50.91080482396595,20.901123938817296,0
2018-01-03 14:00:00,1.1628366048529615,0.7101158210050321,0.0,0.05,0.6852898451057989,0.030466861930617057,0.3269910153248714,0.07008888249167404,0.0,50.853154707245565,20.907193358423193,0
2018-01-03 15:00:00,1.3872162927785257,0.8363309463622124,0.0,0.05,0.7997780784596628,0.02476992749073047,0.39857877344655246,0.11408951338157977,0.0,50.7703088398055,20.838689592249285,0
2018-01-03 16:00:00,1.738743930740076,1.048854028193781,0.0,0.05,1.1082406739216657,0.023290834347623045,0.41677427237250153,0.1404381500982858,0.0,50.6480173582885,20.91678527643351,0
2018-01-03 17:00:00,2.3199944381799096,1.391211825397378,0.0,0.05,1.5913642004191393,0.03923900254635637,0.4518327257445908,0.1875585094698234,0.0,50.51940140800432,20.9469249475088,0
2018-01-03 18:00:00,3.0813899656954944,1.6809640029617106,0.0,0.05,2.033040649096465,0.027857679498665418,0.7396757455701803,0.23081589153018364,0.0,50.457196741501086,20.98837123636486,0
2018-01-03 19:00:00,3.086564698041358,1.671290114837173,0.0,0.05,2.0403815190060453,0.046085866722886684,0.7143636975642561,0.23573361474817053,0.0,50.3667269053001,21.164211647463127,0
2018-01-03 20:00:00,3.6405537610727614,1.9011191614406977,0.0,0.05,2.343353349810222,0.12341090697840917,0.9238443838285599,0.19994512045557053,0.0,50.357239133787836,21.138572322452422,0
2018-01-03 21:00:00,5.981979281108141,2.489783996209422,0.0,0.05,2.6790946782421687,0.14907224414835796,2.9489967520605442,0.1548156066570704,0.0,50.678277894907225,21.087535797094095,0
2018-01-03 22:00:00,5.778319902634044,2.460027248549385,0.0,0.05,2.904054930573971,0.10171042502095075,2.588827086808926,0.13372746023019602,0.0,51.04533632465331,21.208839561177466,0
2018-01-03 23:00:00,6.052206405925456,2.7063437965376256,0.0,0.05,3.3931830043410764,0.0571075171175872,2.510893175589847,0.041022708876945375,-0.0,51.2002391052862,21.144016622126447,0
2018-01-04 00:00:00,4.204748314376773,2.698704928240552,0.0,0.05,3.8747115962708603,0.033077054882057,0.23068701609031508,0.016272647133540527,0.0,51.19764397612841,21.07263176576046,0
2018-01-04 01:00:00,4.950955455153902,3.183614025677938,0.0,0.05,4.629379544564291,0.025492866127818765,0.22981039732825184,0.016272647133540527,0.0,51.12758375958223,20.740625936498837,0
2018-01-04 02:00:00,6.025555758053218,3.878450718460251,0.0,0.05,5.706892052573026,0.023457279780463604,0.22893377856618863,0.016272647133540527,0.0,50.9994849726902,20.746718315222438,0
2018-01-04 03:00:00,6.213825746191062,4.00030194977419,0.0,0.05,5.8968786453900295,0.022617293863366143,0.2280571598041254,0.016272647133540527,0.0,50.86015597211134,20.747982395122932,0
2018-01-04 04:00:00,5.918999377655315,3.809835059927176,0.0,0.05,5.603089161993008,0.022457027486704886,0.22718054104206215,0.016272647133540527,0.0,50.71821230104053,20.748283091394807,0
2018-01-04 05:00:00,5.96225078134852,3.8180784494093265,0.0,0.05,5.595919281392244,0.07382758309680267,0.22718054104206215,0.015323375817411847,0.0,50.578483824429476,20.74804469028095,0
2018-01-04 06:00:00,5.991175215245918,3.7881551333551737,0.0,0.05,5.461260839704146,0.1527238211814845,0.27689278561841996,0.05029776874186741,0.0,50.62269305393395,20.71018966574541,0
2018-01-04 07:00:00,5.635115803538929,3.565854730335859,0.0,0.05,5.104273314409165,0.12138759167785769,0.29841859622548395,0.06103630122642199,0.0,50.93743733626515,20.700726304661533,0
2018-01-04 08:00:00,5.0917195614018675,3.0751163984821472,0.0,0.05,4.173691332987883,0.4401291439728002,0.3390507076755811,0.08884837676560277,0.0,51.129109233156896,20.739389289577538,0
2018-01-04 09:00:00,4.1797647111244105,2.5548701676382883,0.0,0.05,3.407603371603255,0.2311335461691338,0.37501996296475465,0.11600783038726745,0.0,50.815920966766846,20.52704513502413,0
2018-01-04 10:00:00,3.9074923686218836,2.1279970200384213,0.0,0.05,2.560057585760841,0.12488989881355972,1.1095441481421413,0.06300073590534186,0.0,50.49607160797636,20.735655967654434,0
2018-01-04 11:00:00,2.630163288676439,1.6180239279862205,0.0,0.05,2.07142399702718,0.1421416258042916,0.3064117640675226,0.0601859017774449,0.0,50.169710072426156,20.82426459912681,0
2018-01-04 12:00:00,2.508687315736599,1.5368040855873861,0.0,0.05,1.934758840805103,0.15372282281913058,0.31195123899050936,0.058254413121856294,0.0,49.90565583567359,20.736393282832168,0
2018-01-04 13:00:00,2.021954048159902,1.2282216667663621,0.0,0.05,1.4623790989478989,0.13993621879990287,0.31195123899050936,0.05768749142159083,0.0,50.69535286089521,20.7228078133444,0
2018-01-04 14:00:00,1.7652425487126944,1.093887773606986,0.0,0.05,1.2906823803419796,0.057784781138305825,0.308165001591649,0.05861038564075982,0.0,51.05176549679871,20.731346276562956,0
2018-01-04 15:00:00,1.57111765709764,0.9681613158875627,0.0,0.05,1.0897146208301052,0.05279115426862474,0.31528155067162433,0.0633303313272857,0.0,51.163661682474206,20.795913387153746,0
2018-01-04 16:00:00,1.7809145266825184,1.0280255383167605,0.0,0.05,1.1039124892172871,0.22452898317927836,0.3254838817555348,0.07698917253041822,0.0,51.10005704406672,20.809143361072863,0
2018-01-04 17:00:00,1.8551199382173662,1.1068932371837508,0.0,0.05,1.2271827512892275,0.08323289110939983,0.3716907008020463,0.12301359501669258,0.0,51.33488763051648,20.69073348422534,0
2018-01-04 18:00:00,1.711278516861611,1.0216935389073563,0.0,0.05,1.1300735919071885,0.0569285954369891,0.3505161674108516,0.12376016210658161,0.0,51.395106445038124,20.855402277877648,0
2018-01-04 19:00:00,1.7193215416321654,1.0251380276456394,0.0,0.05,1.1528766187456203,0.05239857779969622,0.3369835246458262,0.12706282044102277,0.0,51.29918239142188,20.86790502247528,0
2018-01-04 20:00:00,1.4148767151644883,0.887460820662182,0.0,0.05,1.0569130598627052,0.05012130416284139,0.2368233474247577,0.021019003714183918,0.0,51.193452740638314,20.865485246484795,0
2018-01-04 21:00:00,1.524130058000135,0.9571954521970534,0.0,0.05,1.1660950370975827,0.04959264425614039,0.23594672866269445,0.022495647983717417,0.0,51.08509161906279,20.73518967798092,0
2018-01-04 22:00:00,1.5346060001959618,0.9721260910836405,0.0,0.05,1.1985012009704241,0.03089230437278591,0.234193491138568,0.021019003714183918,0.0,50.98017968675787,20.736203860382656,0
2018-01-04 23:00:00,1.5599246085259415,0.9924992589390333,0.0,0.05,1.2354361532234213,0.024859105275024863,0.2315636348523783,0.018065715175116917,0.0,50.8316981637092,20.74857612539311,0
2018-01-05 00:00:00,1.307247397721451,0.8309980496935819,0.0,0.05,0.987060659483459,0.023227075014136355,0.23068701609031508,0.016272647133540527,0.0,50.7047433501509,20.74991190334241,0
2018-01-05 01:00:00,1.5592655777729356,0.993902148805742,0.0,0.05,1.2404807657926789,0.02270176751846429,0.22981039732825184,0.016272647133540527,0.0,50.569940895945635,20.749601890472917,0
2018-01-05 02:00:00,1.260057528114425,0.8005949282795813,0.0,0.05,0.9422841928372143,0.022566909577481625,0.22893377856618863,0.016272647133540527,0.0,50.43522435236173,20.749597469261992,0
2018-01-05 03:00:00,1.3847929162567891,0.7794867521138649,0.0,0.05,0.9106063924224493,0.022611301152809286,0.38530257554798997,0.016272647133540527,0.0,50.303129847825986,20.749301118618042,0
2018-01-05 04:00:00,1.431185888798483,0.811875981923385,0.0,0.05,0.9290375994437252,0.022617225512578287,0.4126123907552206,0.016918673086958814,0.0,50.17493101617652,20.82395692929863,0
2018-01-05 05:00:00,1.4586284672992598,0.8002650526105746,0.0,0.05,0.8833289647629714,0.08150526600346926,0.4168193211983988,0.02697491533442026,0.0,50.051078978382215,20.841312633203955,0
2018-01-05 06:00:00,1.5481308997470749,0.8429123615164154,0.0,0.05,0.889172691417548,0.041262527289930004,0.4820972084145159,0.08559847262508101,0.0,50.28116012049347,20.808780512895495,0
2018-01-05 07:00:00,1.7427245462993335,0.9759673512473639,0.0,0.05,1.0920505840642751,0.027035503492478765,0.48952980203693297,0.08410865670564657,0.0,50.29662195730532,20.913890730278407,0
2018-01-05 08:00:00,1.1330657631283305,0.6926749380049481,0.0,0.05,0.7160476468806709,0.060164355699506414,0.26732254361939295,0.03953121692876023,0.0,50.20966614154935,20.929178761973482,0
2018-01-05 09:00:00,1.3128641463146906,0.7245816930079726,0.0,0.05,0.6539025798153255,0.2406314657799841,0.30308145238640755,0.06524864833297338,0.0,50.326072969726944,20.759738511268864,0
2018-01-05 10:00:00,0.937658761380729,0.5209331517050065,0.0,0.0,0.38149364910048406,0.19095954275055876,0.30220483362434436,0.06300073590534186,0.0,50.91061250325917,20.65605773550503,0
2018-01-05 11:00:00,0.8343382306506426,0.43491478081299384,0.0,0.0,0.22230288142067478,0.24543768338500038,0.3064117640675226,0.0601859017774449,0.0,51.4038669985458,20.67933105511794,0
2018-01-05 12:00:00,0.39881231258851607,0.22699017670713903,0.0,0.0,0.0,0.0911461041999186,0.27219574630247545,0.03547046208612202,0.0,51.29319482984659,20.634558072833467,0
2018-01-05 13:00:00,0.38441528844470685,0.2163659104148073,0.0,0.0,0.0,0.1082396382860706,0.2523179999584585,0.02385765020017779,0.0,51.14841193682178,20.735758748450102,0
2018-01-05 14:00:00,0.34946658531918534,0.20707642562011486,0.0,0.0,0.0,0.07400677095547191,0.2513714406087434,0.024088373754970038,0.0,51.01779646786708,20.9297996654888,0
2018-01-05 15:00:00,0.5123914888795963,0.27204164506039785,0.0,0.05,0.0,0.08377960688068617,0.31528155067162433,0.0633303313272857,0.0,50.95883995568172,21.089179490440422,0
2018-01-05 16:00:00,0.700845429108251,0.35063068109530293,0.0,0.05,0.0,0.0936330066374637,0.41677427237250153,0.1404381500982858,0.0,50.95708145283888,21.08739956083823,0
2018-01-05 17:00:00,0.8623295440576346,0.44797758858405784,0.0,0.05,0.12946030504531034,0.04347800379791005,0.4518327257445908,0.1875585094698234,0.0,51.01388890783743,21.126008950012217,0
2018-01-05 18:00:00,1.2813689653509506,0.6061735140348413,0.0,0.05,0.3615708830338028,0.047298470789180855,0.5916837199977831,0.23081589153018364,0.0,50.9644252247853,20.981323528819722,0
2018-01-05 19:00:00,1.556675079846087,0.7619285934323135,0.0,0.05,0.6161279313512141,0.08844186175484367,0.5663716719918588,0.23573361474817053,0.0,50.911326208707244,21.076359245053876,0
2018-01-05 20:00:00,1.4083790961122526,0.8133259464465481,0.0,0.05,0.7930873513043292,0.04212240147489414,0.36786923072975836,0.15530011260327095,0.0,51.00823045655617,21.03068511980805,0
2018-01-05 21:00:00,1.6561994886209657,0.9784281199979045,0.0,0.05,1.0775419153505081,0.12460191279999944,0.31545771403876227,0.08859794643169584,0.0,50.97908084359459,20.90919616395103,0
2018-01-05 22:00:00,1.9271498976451742,1.1623421520782122,0.0,0.05,1.391112058408102,0.11467502294448584,0.2939319034316983,0.07743091286088802,0.0,51.225750811640125,20.767404164498615,0
2018-01-05 23:00:00,1.8802544946384863,1.1800378662874398,0.0,0.05,1.4655100385997586,0.04798534265603294,0.2757364045057493,0.041022708876945375,0.0,51.36959756323572,20.748266205355904,0
2018-01-06 00:00:00,1.921893528585432,1.225390600992774,0.0,0.05,1.5950547680990916,0.02987909726248467,0.23068701609031508,0.016272647133540527,0.0,51.28855566162232,20.770661544673526,0
2018-01-06 01:00:00,1.9961536811178593,1.2754809329338306,0.0,0.05,1.6757927686927994,0.024277867963267367,0.22981039732825184,0.016272647133540527,0.0,51.17724860758569,20.742604544743266,0
2018-01-06 02:00:00,1.9519210743299278,1.2475659897385363,0.0,0.05,1.634261382733465,0.022558740487414398,0.22893377856618863,0.01616717254285956,0.0,51.04321187515092,20.74704165909515,0
2018-01-06 03:00:00,2.036252443499407,1.3021810066366106,0.0,0.05,1.7200601891840328,0.02196792196838972,0.2280571598041254,0.01616717254285956,0.0,50.900110333095704,20.748008549217847,0
2018-01-06 04:00:00,2.1386905892382186,1.3682262704611845,0.0,0.05,1.8233608308975564,0.02187657016505963,0.22718054104206215,0.016272647133540527,0.0,50.756250229760326,20.74811476913098,0
2018-01-06 05:00:00,2.2255751890914115,1.4243980947400467,0.0,0.05,1.9103048332494061,0.021922642257083628,0.22718054104206215,0.01616717254285956,0.0,50.61524555015834,20.747878006051238,0
